driver_name,driverId,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,total_results_points,results_laps,fastestLap,rank,race_time,results_fastestlaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,driver_country,race_country,avg_lap_time,winner_name,win_ratio
Nico Rosberg,3,6/27/1985,German,1985,943.0,1.0,1.0,1,1.0,25.0,71.0,67.0,1.0,6155038.0,01:20.5,192.426,1.0,Finished,2015,17.0,32.0,Mexican Grand Prix,2015-11-01,272.0,2.0,4.0,Germany,Mexico,86690.67605633802,Nico Rosberg,2.0
Nico Rosberg,3,6/27/1985,German,1985,944.0,1.0,1.0,1,1.0,25.0,71.0,57.0,2.0,5469090.0,01:15.0,206.95,1.0,Finished,2015,18.0,18.0,Brazilian Grand Prix,2015-11-15,297.0,2.0,5.0,Germany,Brazil,77029.43661971831,Nico Rosberg,2.5
Nico Rosberg,3,6/27/1985,German,1985,945.0,1.0,1.0,1,1.0,25.0,55.0,37.0,5.0,5910175.0,01:45.4,189.779,1.0,Finished,2015,19.0,24.0,Abu Dhabi Grand Prix,2015-11-29,322.0,2.0,6.0,Germany,United Arab Emirates,107457.72727272728,Nico Rosberg,3.0
Nico Rosberg,3,6/27/1985,German,1985,948.0,2.0,1.0,1,1.0,25.0,57.0,21.0,3.0,6495565.0,01:30.6,210.815,1.0,Finished,2016,1.0,1.0,Australian Grand Prix,2016-03-20,25.0,1.0,1.0,Germany,Australia,113957.28070175438,Nico Rosberg,1.0
Nico Rosberg,3,6/27/1985,German,1985,949.0,2.0,1.0,1,1.0,25.0,57.0,41.0,1.0,5614696.0,01:34.5,206.21,1.0,Finished,2016,2.0,3.0,Bahrain Grand Prix,2016-04-03,50.0,1.0,2.0,Germany,Bahrain,98503.43859649122,Nico Rosberg,2.0
Nico Rosberg,3,6/27/1985,German,1985,950.0,1.0,1.0,1,1.0,25.0,56.0,38.0,6.0,5933891.0,01:40.4,195.419,1.0,Finished,2016,3.0,17.0,Chinese Grand Prix,2016-04-17,75.0,1.0,3.0,Germany,China,105962.33928571429,Nico Rosberg,3.0
Nico Rosberg,3,6/27/1985,German,1985,951.0,1.0,1.0,1,1.0,25.0,53.0,52.0,1.0,5561997.0,01:39.1,212.452,1.0,Finished,2016,4.0,71.0,Russian Grand Prix,2016-05-01,100.0,1.0,4.0,Germany,Russia,104943.3396226415,Nico Rosberg,4.0
Nico Rosberg,3,6/27/1985,German,1985,953.0,2.0,7.0,7,7.0,6.0,78.0,74.0,6.0,7262423.0,01:18.8,152.523,1.0,Finished,2016,6.0,6.0,Monaco Grand Prix,2016-05-29,106.0,1.0,4.0,Germany,Monaco,93107.98717948717,N/A,4.0
Nico Rosberg,3,6/27/1985,German,1985,954.0,2.0,5.0,5,5.0,10.0,70.0,60.0,1.0,5527389.0,01:15.6,207.669,1.0,Finished,2016,7.0,7.0,Canadian Grand Prix,2016-06-12,116.0,1.0,4.0,Germany,Canada,78962.7,N/A,4.0
Nico Rosberg,3,6/27/1985,German,1985,955.0,1.0,1.0,1,1.0,25.0,51.0,48.0,1.0,5572366.0,01:46.5,202.946,1.0,Finished,2016,8.0,73.0,European Grand Prix,2016-06-19,141.0,1.0,5.0,Germany,Europe,109262.07843137255,Nico Rosberg,5.0
Nico Rosberg,3,6/27/1985,German,1985,956.0,6.0,4.0,4,4.0,12.0,71.0,66.0,2.0,5274817.0,01:08.5,227.381,1.0,Finished,2016,9.0,70.0,Austrian Grand Prix,2016-07-03,153.0,1.0,5.0,Germany,Austria,74293.19718309859,N/A,5.0
Nico Rosberg,3,6/27/1985,German,1985,957.0,2.0,3.0,3,3.0,15.0,52.0,44.0,1.0,5712742.0,01:35.5,221.957,1.0,Finished,2016,10.0,9.0,British Grand Prix,2016-07-10,168.0,1.0,5.0,Germany,United Kingdom,109668.11538461539,N/A,5.0
Nico Rosberg,3,6/27/1985,German,1985,958.0,1.0,2.0,2,2.0,18.0,70.0,60.0,2.0,6032092.0,01:23.7,188.497,1.0,Finished,2016,11.0,11.0,Hungarian Grand Prix,2016-07-24,186.0,2.0,5.0,Germany,Hungary,86172.74285714286,N/A,2.5
Nico Rosberg,3,6/27/1985,German,1985,959.0,1.0,4.0,4,4.0,12.0,67.0,51.0,5.0,5460045.0,01:19.1,208.114,1.0,Finished,2016,12.0,10.0,German Grand Prix,2016-07-31,198.0,2.0,5.0,Germany,Germany,81493.20895522388,N/A,2.5
Nico Rosberg,3,6/27/1985,German,1985,960.0,1.0,1.0,1,1.0,25.0,44.0,11.0,2.0,6291058.0,01:51.7,225.64,1.0,Finished,2016,13.0,13.0,Belgian Grand Prix,2016-08-28,223.0,2.0,6.0,Germany,Belgium,142978.5909090909,Nico Rosberg,3.0
Nico Rosberg,3,6/27/1985,German,1985,961.0,2.0,1.0,1,1.0,25.0,53.0,26.0,9.0,4648089.0,01:26.6,240.82,1.0,Finished,2016,14.0,14.0,Italian Grand Prix,2016-09-04,248.0,2.0,7.0,Germany,Italy,87699.7924528302,Nico Rosberg,3.5
Nico Rosberg,3,6/27/1985,German,1985,962.0,1.0,1.0,1,1.0,25.0,61.0,38.0,6.0,6948950.0,01:50.3,165.318,1.0,Finished,2016,15.0,15.0,Singapore Grand Prix,2016-09-18,273.0,1.0,8.0,Germany,Singapore,113917.2131147541,Nico Rosberg,8.0
Nico Rosberg,3,6/27/1985,German,1985,963.0,2.0,3.0,3,3.0,15.0,56.0,44.0,1.0,5858292.0,01:36.4,206.948,1.0,Finished,2016,16.0,2.0,Malaysian Grand Prix,2016-10-02,288.0,1.0,8.0,Germany,Malaysia,104433.78571428571,N/A,8.0
Nico Rosberg,3,6/27/1985,German,1985,964.0,1.0,1.0,1,1.0,25.0,53.0,31.0,5.0,5203333.0,01:36.0,217.651,1.0,Finished,2016,17.0,22.0,Japanese Grand Prix,2016-10-09,313.0,1.0,9.0,Germany,Japan,98176.09433962264,Nico Rosberg,9.0
Nico Rosberg,3,6/27/1985,German,1985,965.0,2.0,2.0,2,2.0,18.0,56.0,34.0,3.0,5897138.0,01:41.9,194.773,1.0,Finished,2016,18.0,69.0,United States Grand Prix,2016-10-23,331.0,1.0,9.0,Germany,United States,105306.03571428571,N/A,9.0
Nico Rosberg,3,6/27/1985,German,1985,966.0,2.0,2.0,2,2.0,18.0,71.0,43.0,5.0,6039756.0,01:22.8,187.148,1.0,Finished,2016,19.0,32.0,Mexican Grand Prix,2016-10-30,349.0,1.0,9.0,Germany,Mexico,85066.98591549296,N/A,9.0
Nico Rosberg,3,6/27/1985,German,1985,967.0,2.0,2.0,2,2.0,18.0,71.0,47.0,6.0,10872790.0,01:26.2,179.912,1.0,Finished,2016,20.0,18.0,Brazilian Grand Prix,2016-11-13,367.0,1.0,9.0,Germany,Brazil,153137.88732394367,N/A,9.0
Nico Rosberg,3,6/27/1985,German,1985,968.0,2.0,2.0,2,2.0,18.0,55.0,33.0,9.0,5884452.0,01:45.3,189.95,1.0,Finished,2016,21.0,24.0,Abu Dhabi Grand Prix,2016-11-27,385.0,1.0,9.0,Germany,United Arab Emirates,106990.03636363636,N/A,9.0
Fernando Alonso,4,7/29/1981,Spanish,1981,1.0,10.0,5.0,5,5.0,4.0,58.0,53.0,9.0,5660663.0,01:28.7,215.199,1.0,Finished,2009,1.0,1.0,Australian Grand Prix,2009-03-29,4.0,5.0,0.0,Spain,Australia,97597.63793103448,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,3.0,2.0,9.0,9,9.0,0.0,56.0,38.0,9.0,7147794.0,01:54.5,171.413,1.0,Finished,2009,3.0,17.0,Chinese Grand Prix,2009-04-19,4.0,8.0,0.0,Spain,China,127639.17857142857,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,4.0,7.0,8.0,8,8.0,1.0,57.0,29.0,14.0,5560957.0,01:35.7,203.539,1.0,Finished,2009,4.0,3.0,Bahrain Grand Prix,2009-04-26,5.0,8.0,0.0,Spain,Bahrain,97560.64912280702,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,5.0,8.0,5.0,5,5.0,4.0,66.0,14.0,6.0,5882368.0,01:23.4,200.887,1.0,Finished,2009,5.0,4.0,Spanish Grand Prix,2009-05-10,9.0,8.0,0.0,Spain,Spain,89126.78787878787,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,6.0,9.0,7.0,7,7.0,2.0,78.0,64.0,4.0,6082121.0,01:15.4,159.53,1.0,Finished,2009,6.0,6.0,Monaco Grand Prix,2009-05-24,11.0,7.0,0.0,Spain,Monaco,77975.91025641025,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,7.0,8.0,10.0,10,10.0,0.0,58.0,57.0,13.0,5247268.0,01:28.4,217.411,1.0,Finished,2009,7.0,5.0,Turkish Grand Prix,2009-06-07,11.0,9.0,0.0,Spain,Turkey,90470.13793103448,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,9.0,12.0,7.0,7,7.0,2.0,60.0,49.0,1.0,5828198.0,01:33.4,198.498,1.0,Finished,2009,9.0,20.0,German Grand Prix,2009-07-12,13.0,9.0,0.0,Spain,Germany,97136.63333333333,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,11.0,8.0,6.0,6,6.0,3.0,57.0,46.0,10.0,5779033.0,01:39.5,196.076,1.0,Finished,2009,11.0,12.0,European Grand Prix,2009-08-23,16.0,11.0,0.0,Spain,Europe,101386.54385964913,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,13.0,8.0,5.0,5,5.0,4.0,53.0,50.0,8.0,4640888.0,01:25.2,244.777,1.0,Finished,2009,13.0,14.0,Italian Grand Prix,2009-09-13,20.0,11.0,0.0,Spain,Italy,87563.92452830188,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,14.0,5.0,3.0,3,3.0,6.0,61.0,53.0,1.0,6982961.0,01:48.2,168.725,1.0,Finished,2009,14.0,15.0,Singapore Grand Prix,2009-09-27,26.0,8.0,0.0,Spain,Singapore,114474.77049180328,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,15.0,16.0,10.0,10,10.0,0.0,53.0,28.0,14.0,5313508.0,01:33.9,222.523,1.0,Finished,2009,15.0,22.0,Japanese Grand Prix,2009-10-04,26.0,9.0,0.0,Spain,Japan,100254.8679245283,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,17.0,15.0,14.0,14,14.0,0.0,55.0,54.0,10.0,5713101.0,01:40.8,198.441,1.0,Finished,2009,17.0,24.0,Abu Dhabi Grand Prix,2009-11-01,26.0,9.0,0.0,Spain,United Arab Emirates,103874.56363636363,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,18.0,11.0,4.0,4,4.0,5.0,58.0,58.0,7.0,5707797.0,01:28.6,215.464,1.0,Finished,2008,1.0,1.0,Australian Grand Prix,2008-03-16,5.0,4.0,0.0,Spain,Australia,98410.29310344828,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,19.0,7.0,8.0,8,8.0,1.0,56.0,40.0,10.0,5548596.0,01:36.3,207.24,1.0,Finished,2008,2.0,2.0,Malaysian Grand Prix,2008-03-23,6.0,7.0,0.0,Spain,Malaysia,99082.07142857143,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,20.0,10.0,10.0,10,10.0,0.0,57.0,35.0,13.0,5544151.0,01:35.2,204.668,1.0,Finished,2008,3.0,3.0,Bahrain Grand Prix,2008-04-06,6.0,9.0,0.0,Spain,Bahrain,97265.80701754386,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,22.0,7.0,6.0,6,6.0,3.0,58.0,57.0,6.0,5263175.0,01:27.3,220.174,1.0,Finished,2008,5.0,5.0,Turkish Grand Prix,2008-05-11,9.0,8.0,0.0,Spain,Turkey,90744.39655172414,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,25.0,3.0,8.0,8,8.0,1.0,70.0,39.0,8.0,5553617.0,01:17.6,204.525,1.0,Finished,2008,8.0,8.0,French Grand Prix,2008-06-22,10.0,9.0,0.0,Spain,France,79337.38571428572,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,27.0,5.0,11.0,11,11.0,0.0,67.0,17.0,13.0,5519474.0,01:17.1,213.53,1.0,Finished,2008,10.0,10.0,German Grand Prix,2008-07-20,13.0,9.0,0.0,Spain,Germany,82380.58208955223,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,28.0,7.0,4.0,4,4.0,5.0,70.0,47.0,8.0,5868681.0,01:21.8,192.823,1.0,Finished,2008,11.0,11.0,Hungarian Grand Prix,2008-08-03,18.0,8.0,0.0,Spain,Hungary,83838.3,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,30.0,6.0,4.0,4,4.0,5.0,44.0,25.0,9.0,4993872.0,01:49.2,230.82,1.0,Finished,2008,13.0,13.0,Belgian Grand Prix,2008-09-07,23.0,8.0,0.0,Spain,Belgium,113497.09090909091,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,31.0,8.0,4.0,4,4.0,5.0,53.0,51.0,9.0,5231397.0,01:30.0,231.82,1.0,Finished,2008,14.0,14.0,Italian Grand Prix,2008-09-14,28.0,7.0,0.0,Spain,Italy,98705.60377358491,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,32.0,15.0,1.0,1,1.0,10.0,61.0,55.0,3.0,7036304.0,01:45.8,172.464,1.0,Finished,2008,15.0,15.0,Singapore Grand Prix,2008-09-28,38.0,7.0,1.0,Spain,Singapore,115349.24590163934,Fernando Alonso,0.14285714285714285
Fernando Alonso,4,7/29/1981,Spanish,1981,33.0,4.0,1.0,1,1.0,10.0,67.0,41.0,3.0,5421892.0,01:19.1,207.668,1.0,Finished,2008,16.0,16.0,Japanese Grand Prix,2008-10-12,48.0,7.0,2.0,Spain,Japan,80923.76119402985,Fernando Alonso,0.2857142857142857
Fernando Alonso,4,7/29/1981,Spanish,1981,34.0,4.0,4.0,4,4.0,5.0,56.0,56.0,5.0,5535773.0,01:36.7,203.018,1.0,Finished,2008,17.0,17.0,Chinese Grand Prix,2008-10-19,53.0,6.0,2.0,Spain,China,98853.08928571429,N/A,0.3333333333333333
Fernando Alonso,4,7/29/1981,Spanish,1981,35.0,6.0,2.0,2,2.0,8.0,71.0,39.0,8.0,5664733.0,01:14.2,208.98,1.0,Finished,2008,18.0,18.0,Brazilian Grand Prix,2008-11-02,61.0,5.0,2.0,Spain,Brazil,79784.97183098592,N/A,0.4
Fernando Alonso,4,7/29/1981,Spanish,1981,36.0,2.0,2.0,2,2.0,8.0,58.0,20.0,2.0,5136012.0,01:26.3,221.178,1.0,Finished,2007,1.0,1.0,Australian Grand Prix,2007-03-18,8.0,2.0,0.0,Spain,Australia,88551.93103448275,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,37.0,2.0,1.0,1,1.0,10.0,56.0,42.0,2.0,5534930.0,01:36.9,206.014,1.0,Finished,2007,2.0,2.0,Malaysian Grand Prix,2007-04-08,18.0,1.0,1.0,Spain,Malaysia,98838.03571428571,Fernando Alonso,1.0
Fernando Alonso,4,7/29/1981,Spanish,1981,38.0,4.0,5.0,5,5.0,4.0,57.0,46.0,4.0,5621941.0,01:34.4,206.346,1.0,Finished,2007,3.0,3.0,Bahrain Grand Prix,2007-04-15,22.0,1.0,1.0,Spain,Bahrain,98630.54385964913,N/A,1.0
Fernando Alonso,4,7/29/1981,Spanish,1981,39.0,2.0,3.0,3,3.0,6.0,65.0,17.0,3.0,5513686.0,01:23.0,201.986,1.0,Finished,2007,4.0,4.0,Spanish Grand Prix,2007-05-13,28.0,2.0,1.0,Spain,Spain,84825.93846153846,N/A,0.5
Fernando Alonso,4,7/29/1981,Spanish,1981,40.0,1.0,1.0,1,1.0,10.0,78.0,44.0,1.0,6029329.0,01:15.3,159.715,1.0,Finished,2007,5.0,6.0,Monaco Grand Prix,2007-05-27,38.0,1.0,2.0,Spain,Monaco,77299.08974358975,Fernando Alonso,2.0
Fernando Alonso,4,7/29/1981,Spanish,1981,41.0,2.0,7.0,7,7.0,2.0,70.0,46.0,1.0,6273228.0,01:16.4,205.58,1.0,Finished,2007,6.0,7.0,Canadian Grand Prix,2007-06-10,40.0,2.0,2.0,Spain,Canada,89617.54285714286,N/A,1.0
Fernando Alonso,4,7/29/1981,Spanish,1981,42.0,2.0,2.0,2,2.0,8.0,73.0,21.0,3.0,5471465.0,01:13.3,206.003,1.0,Finished,2007,7.0,19.0,United States Grand Prix,2007-06-17,48.0,2.0,2.0,Spain,United States,74951.82191780822,N/A,1.0
Fernando Alonso,4,7/29/1981,Spanish,1981,43.0,10.0,7.0,7,7.0,2.0,70.0,36.0,3.0,5510716.0,01:16.5,207.59,1.0,Finished,2007,8.0,8.0,French Grand Prix,2007-07-01,50.0,2.0,2.0,Spain,France,78724.5142857143,N/A,1.0
Fernando Alonso,4,7/29/1981,Spanish,1981,44.0,3.0,2.0,2,2.0,8.0,59.0,35.0,3.0,4905533.0,01:21.1,228.159,1.0,Finished,2007,9.0,9.0,British Grand Prix,2007-07-08,58.0,2.0,2.0,Spain,United Kingdom,83144.62711864407,N/A,1.0
Fernando Alonso,4,7/29/1981,Spanish,1981,45.0,2.0,1.0,1,1.0,10.0,60.0,35.0,2.0,7586358.0,01:33.2,198.783,1.0,Finished,2007,10.0,20.0,European Grand Prix,2007-07-22,68.0,2.0,3.0,Spain,Europe,126439.3,Fernando Alonso,1.5
Fernando Alonso,4,7/29/1981,Spanish,1981,46.0,6.0,4.0,4,4.0,5.0,70.0,49.0,3.0,5797849.0,01:20.3,196.349,1.0,Finished,2007,11.0,11.0,Hungarian Grand Prix,2007-08-05,73.0,2.0,3.0,Spain,Hungary,82826.41428571429,N/A,1.5
Fernando Alonso,4,7/29/1981,Spanish,1981,47.0,4.0,3.0,3,3.0,6.0,58.0,39.0,4.0,5228342.0,01:28.1,218.199,1.0,Finished,2007,12.0,5.0,Turkish Grand Prix,2007-08-26,79.0,2.0,3.0,Spain,Turkey,90143.8275862069,N/A,1.5
Fernando Alonso,4,7/29/1981,Spanish,1981,48.0,1.0,1.0,1,1.0,10.0,53.0,15.0,1.0,4717806.0,01:22.9,251.653,1.0,Finished,2007,13.0,14.0,Italian Grand Prix,2007-09-09,89.0,2.0,4.0,Spain,Italy,89015.2075471698,Fernando Alonso,2.0
Fernando Alonso,4,7/29/1981,Spanish,1981,49.0,3.0,3.0,3,3.0,6.0,44.0,44.0,3.0,4853409.0,01:48.2,233.073,1.0,Finished,2007,14.0,13.0,Belgian Grand Prix,2007-09-16,95.0,2.0,4.0,Spain,Belgium,110304.75,N/A,2.0
Fernando Alonso,4,7/29/1981,Spanish,1981,51.0,4.0,2.0,2,2.0,8.0,56.0,54.0,2.0,5888201.0,01:38.0,200.259,1.0,Finished,2007,16.0,17.0,Chinese Grand Prix,2007-10-07,103.0,2.0,4.0,Spain,China,105146.44642857143,N/A,2.0
Fernando Alonso,4,7/29/1981,Spanish,1981,52.0,4.0,3.0,3,3.0,6.0,71.0,59.0,6.0,5352289.0,01:13.2,212.062,1.0,Finished,2007,17.0,18.0,Brazilian Grand Prix,2007-10-21,109.0,3.0,4.0,Spain,Brazil,75384.35211267606,N/A,1.3333333333333333
Fernando Alonso,4,7/29/1981,Spanish,1981,53.0,4.0,1.0,1,1.0,10.0,57.0,21.0,3.0,5386205.0,01:32.5,210.551,1.0,Finished,2006,1.0,3.0,Bahrain Grand Prix,2006-03-12,10.0,1.0,1.0,Spain,Bahrain,94494.82456140351,Fernando Alonso,1.0
Fernando Alonso,4,7/29/1981,Spanish,1981,54.0,7.0,2.0,2,2.0,8.0,56.0,45.0,1.0,5445114.0,01:34.8,210.487,1.0,Finished,2006,2.0,2.0,Malaysian Grand Prix,2006-03-19,18.0,1.0,1.0,Spain,Malaysia,97234.17857142857,N/A,1.0
Fernando Alonso,4,7/29/1981,Spanish,1981,55.0,3.0,1.0,1,1.0,10.0,57.0,49.0,2.0,5667870.0,01:26.2,221.499,1.0,Finished,2006,3.0,1.0,Australian Grand Prix,2006-04-02,28.0,1.0,2.0,Spain,Australia,99436.31578947368,Fernando Alonso,2.0
Fernando Alonso,4,7/29/1981,Spanish,1981,56.0,5.0,2.0,2,2.0,8.0,62.0,23.0,1.0,5468582.0,01:24.6,211.098,1.0,Finished,2006,4.0,21.0,San Marino Grand Prix,2006-04-23,36.0,1.0,2.0,Spain,Italy,88202.93548387097,N/A,2.0
Fernando Alonso,4,7/29/1981,Spanish,1981,57.0,1.0,2.0,2,2.0,8.0,60.0,37.0,3.0,5762516.0,01:32.5,200.285,1.0,Finished,2006,5.0,20.0,European Grand Prix,2006-05-07,44.0,1.0,2.0,Spain,Europe,96041.93333333333,N/A,2.0
Fernando Alonso,4,7/29/1981,Spanish,1981,58.0,1.0,1.0,1,1.0,10.0,66.0,39.0,2.0,5181759.0,01:16.7,217.108,1.0,Finished,2006,6.0,4.0,Spanish Grand Prix,2006-05-14,54.0,1.0,3.0,Spain,Spain,78511.5,Fernando Alonso,3.0
Fernando Alonso,4,7/29/1981,Spanish,1981,59.0,1.0,1.0,1,1.0,10.0,78.0,11.0,3.0,6223116.0,01:15.7,158.898,1.0,Finished,2006,7.0,6.0,Monaco Grand Prix,2006-05-28,64.0,1.0,4.0,Spain,Monaco,79783.53846153847,Fernando Alonso,4.0
Fernando Alonso,4,7/29/1981,Spanish,1981,60.0,1.0,1.0,1,1.0,10.0,60.0,21.0,1.0,5151927.0,01:21.6,226.811,1.0,Finished,2006,8.0,9.0,British Grand Prix,2006-06-11,74.0,1.0,5.0,Spain,United Kingdom,85865.45,Fernando Alonso,5.0
Fernando Alonso,4,7/29/1981,Spanish,1981,61.0,1.0,1.0,1,1.0,10.0,70.0,22.0,2.0,5677308.0,01:15.9,206.815,1.0,Finished,2006,9.0,7.0,Canadian Grand Prix,2006-06-25,84.0,1.0,6.0,Spain,Canada,81104.4,Fernando Alonso,6.0
Fernando Alonso,4,7/29/1981,Spanish,1981,62.0,5.0,5.0,5,5.0,4.0,73.0,72.0,6.0,5703609.0,01:13.3,205.837,1.0,Finished,2006,10.0,19.0,United States Grand Prix,2006-07-02,88.0,1.0,6.0,Spain,United States,78131.6301369863,N/A,6.0
Fernando Alonso,4,7/29/1981,Spanish,1981,63.0,3.0,2.0,2,2.0,8.0,70.0,23.0,5.0,5537903.0,01:17.8,204.186,1.0,Finished,2006,11.0,8.0,French Grand Prix,2006-07-16,96.0,1.0,6.0,Spain,France,79113.34285714285,N/A,6.0
Fernando Alonso,4,7/29/1981,Spanish,1981,64.0,7.0,5.0,5,5.0,4.0,67.0,66.0,9.0,5295393.0,01:17.3,213.14,1.0,Finished,2006,12.0,10.0,German Grand Prix,2006-07-30,100.0,1.0,6.0,Spain,Germany,79035.82089552238,N/A,6.0
Fernando Alonso,4,7/29/1981,Spanish,1981,66.0,3.0,2.0,2,2.0,8.0,58.0,38.0,3.0,5336657.0,01:28.2,217.766,1.0,Finished,2006,14.0,5.0,Turkish Grand Prix,2006-08-27,108.0,1.0,6.0,Spain,Turkey,92011.3275862069,N/A,6.0
Fernando Alonso,4,7/29/1981,Spanish,1981,68.0,1.0,2.0,2,2.0,8.0,56.0,49.0,1.0,5855868.0,01:37.6,201.09,1.0,Finished,2006,16.0,17.0,Chinese Grand Prix,2006-10-01,116.0,2.0,6.0,Spain,China,104569.07142857143,N/A,3.0
Fernando Alonso,4,7/29/1981,Spanish,1981,69.0,5.0,1.0,1,1.0,10.0,53.0,14.0,1.0,5032413.0,01:32.7,225.572,1.0,Finished,2006,17.0,22.0,Japanese Grand Prix,2006-10-08,126.0,1.0,7.0,Spain,Japan,94970.05660377358,Fernando Alonso,7.0
Fernando Alonso,4,7/29/1981,Spanish,1981,70.0,4.0,2.0,2,2.0,8.0,71.0,70.0,3.0,5532409.0,01:13.0,212.612,1.0,Finished,2006,18.0,18.0,Brazilian Grand Prix,2006-10-22,134.0,1.0,7.0,Spain,Brazil,77921.25352112677,N/A,7.0
Fernando Alonso,4,7/29/1981,Spanish,1981,71.0,13.0,3.0,3,3.0,6.0,57.0,24.0,1.0,5064048.0,01:25.7,222.807,1.0,Finished,2005,1.0,1.0,Australian Grand Prix,2005-03-06,6.0,3.0,0.0,Spain,Australia,88842.94736842105,N/A,0.0
Fernando Alonso,4,7/29/1981,Spanish,1981,72.0,1.0,1.0,1,1.0,10.0,56.0,18.0,4.0,5493736.0,01:35.9,208.081,1.0,Finished,2005,2.0,2.0,Malaysian Grand Prix,2005-03-20,16.0,1.0,1.0,Spain,Malaysia,98102.42857142857,Fernando Alonso,1.0
Fernando Alonso,4,7/29/1981,Spanish,1981,73.0,1.0,1.0,1,1.0,10.0,57.0,39.0,2.0,5358531.0,01:31.7,212.436,1.0,Finished,2005,3.0,3.0,Bahrain Grand Prix,2005-04-03,26.0,1.0,2.0,Spain,Bahrain,94009.31578947368,Fernando Alonso,2.0
Fernando Alonso,4,7/29/1981,Spanish,1981,74.0,2.0,1.0,1,1.0,10.0,62.0,22.0,4.0,5261921.0,01:23.1,213.619,1.0,Finished,2005,4.0,21.0,San Marino Grand Prix,2005-04-24,36.0,1.0,3.0,Spain,Italy,84869.69354838709,Fernando Alonso,3.0
Fernando Alonso,4,7/29/1981,Spanish,1981,75.0,3.0,2.0,2,2.0,8.0,66.0,59.0,5.0,5264482.0,01:16.1,218.891,1.0,Finished,2005,5.0,4.0,Spanish Grand Prix,2005-05-08,44.0,1.0,3.0,Spain,Spain,79764.87878787878,N/A,3.0
Fernando Alonso,4,7/29/1981,Spanish,1981,76.0,2.0,4.0,4,4.0,5.0,78.0,19.0,3.0,6352043.0,01:16.6,156.971,1.0,Finished,2005,6.0,6.0,Monaco Grand Prix,2005-05-22,49.0,1.0,3.0,Spain,Monaco,81436.44871794872,N/A,3.0
Fernando Alonso,4,7/29/1981,Spanish,1981,77.0,6.0,1.0,1,1.0,10.0,59.0,44.0,1.0,5506648.0,01:30.7,204.305,1.0,Finished,2005,7.0,20.0,European Grand Prix,2005-05-29,59.0,1.0,4.0,Spain,Europe,93333.01694915254,Fernando Alonso,4.0
Fernando Alonso,4,7/29/1981,Spanish,1981,80.0,1.0,1.0,1,1.0,10.0,70.0,5.0,2.0,5482232.0,01:16.5,207.571,1.0,Finished,2005,10.0,8.0,French Grand Prix,2005-07-03,69.0,1.0,5.0,Spain,France,78317.61428571428,Fernando Alonso,5.0
Fernando Alonso,4,7/29/1981,Spanish,1981,81.0,1.0,2.0,2,2.0,8.0,60.0,40.0,4.0,5072288.0,01:21.2,227.847,1.0,Finished,2005,11.0,9.0,British Grand Prix,2005-07-10,77.0,1.0,5.0,Spain,United Kingdom,84538.78333333334,N/A,5.0
Fernando Alonso,4,7/29/1981,Spanish,1981,82.0,3.0,1.0,1,1.0,10.0,67.0,21.0,2.0,5188599.0,01:15.2,218.866,1.0,Finished,2005,12.0,10.0,German Grand Prix,2005-07-24,87.0,1.0,6.0,Spain,Germany,77441.77611940299,Fernando Alonso,6.0
Fernando Alonso,4,7/29/1981,Spanish,1981,84.0,3.0,2.0,2,2.0,8.0,58.0,58.0,3.0,5093063.0,01:25.5,224.694,1.0,Finished,2005,14.0,5.0,Turkish Grand Prix,2005-08-21,95.0,1.0,6.0,Spain,Turkey,87811.43103448275,N/A,6.0
Fernando Alonso,4,7/29/1981,Spanish,1981,85.0,2.0,2.0,2,2.0,8.0,53.0,16.0,3.0,4471138.0,01:22.1,253.874,1.0,Finished,2005,15.0,14.0,Italian Grand Prix,2005-09-04,103.0,1.0,6.0,Spain,Italy,84361.09433962264,N/A,6.0
