driverId,driver_name,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,total_results_points,results_laps,fastestLap,rank,race_time,results_fastestLaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,driver_country,race_country,avg_lap_time,winner_name,win_ratio,dstnd_points_c,results_laps_c,wins_c
12,Nelson Piquet Jr.,7-25-1985,Brazilian,1985,28,10,6,6,6,3,70,64,4,5879365,01:21.5,193.428,1,Finished,2008,11,11,Hungarian Grand Prix,2008-08-03,13,11,0,Brazil,Hungary,83990.92857,N-A,0,19,1213,0
12,Nelson Piquet Jr.,7-25-1985,Brazilian,1985,29,15,11,11,11,0,57,29,9,5825056,01:39.5,195.977,1,Finished,2008,12,12,European Grand Prix,2008-08-24,13,11,0,Brazil,Europe,102193.9649,N-A,0,19,1213,0
12,Nelson Piquet Jr.,7-25-1985,Brazilian,1985,31,17,10,10,10,0,53,53,16,5261939,01:30.9,229.38,1,Finished,2008,14,14,Italian Grand Prix,2008-09-14,13,12,0,Brazil,Italy,99281.86792,N-A,0,19,1213,0
12,Nelson Piquet Jr.,7-25-1985,Brazilian,1985,33,12,4,4,4,5,67,54,4,5442462,01:19.2,207.411,1,Finished,2008,16,16,Japanese Grand Prix,2008-10-12,18,12,0,Brazil,Japan,81230.77612,N-A,0,19,1213,0
12,Nelson Piquet Jr.,7-25-1985,Brazilian,1985,34,10,8,8,8,1,56,56,8,5574048,01:37.0,202.313,1,Finished,2008,17,17,Chinese Grand Prix,2008-10-19,19,12,0,Brazil,China,99536.57143,N-A,0,19,1213,0
13,Felipe Massa,4-25-1981,Brazilian,1981,2,16,9,9,9,0,31,17,13,4329024,01:39.3,201.055,1,Finished,2009,2,2,Malaysian Grand Prix,2009-04-05,0,13,0,Brazil,Malaysia,109921.0968,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,5,4,6,6,6,3,66,14,3,5890029,01:23.1,201.687,1,Finished,2009,5,4,Spanish Grand Prix,2009-05-10,3,12,0,Brazil,Spain,89242.86364,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,6,5,4,4,4,5,78,50,1,6059392,01:15.2,159.991,1,Finished,2009,6,6,Monaco Grand Prix,2009-05-24,8,10,0,Brazil,Monaco,77684.51282,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,7,7,6,6,6,3,58,41,9,5224844,01:28.2,217.936,1,Finished,2009,7,5,Turkish Grand Prix,2009-06-07,11,8,0,Brazil,Turkey,90083.51724,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,8,11,4,4,4,5,60,22,6,5014371,01:21.5,227.062,1,Finished,2009,8,9,British Grand Prix,2009-06-21,16,6,0,Brazil,United Kingdom,83572.85,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,9,8,3,3,3,6,60,53,8,5819216,01:34.5,196.201,1,Finished,2009,9,20,German Grand Prix,2009-07-12,22,5,0,Brazil,Germany,96986.93333,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,20,2,1,1,1,10,57,38,3,5466970,01:33.6,208.153,1,Finished,2008,3,3,Bahrain Grand Prix,2008-04-06,10,6,1,Brazil,Bahrain,95911.75439,Felipe Massa,0.166666667,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,21,3,2,2,2,8,66,45,2,5902279,01:21.8,204.863,1,Finished,2008,4,4,Spanish Grand Prix,2008-04-27,18,4,1,Brazil,Spain,89428.4697,N-A,0.25,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,22,1,1,1,1,10,58,16,3,5209451,01:26.7,221.734,1,Finished,2008,5,5,Turkish Grand Prix,2008-05-11,28,2,2,Brazil,Turkey,89818.12069,Felipe Massa,1,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,23,1,3,3,3,6,76,76,4,7247553,01:17.9,154.379,1,Finished,2008,6,6,Monaco Grand Prix,2008-05-25,34,3,2,Brazil,Monaco,95362.53947,N-A,0.666666667,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,24,6,5,5,5,4,70,11,6,5828161,01:18.0,201.261,1,Finished,2008,7,7,Canadian Grand Prix,2008-06-08,38,3,2,Brazil,Canada,83262.58571,N-A,0.666666667,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,25,2,1,1,1,10,70,20,2,5510245,01:16.7,206.956,1,Finished,2008,8,8,French Grand Prix,2008-06-22,48,1,3,Brazil,France,78717.78571,Felipe Massa,3,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,27,2,3,3,3,6,67,19,5,5490213,01:16.5,215.241,1,Finished,2008,10,10,German Grand Prix,2008-07-20,54,2,3,Brazil,Germany,81943.47761,N-A,1.5,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,29,1,1,1,1,10,57,36,1,5732339,01:38.7,197.637,1,Finished,2008,12,12,European Grand Prix,2008-08-24,64,2,4,Brazil,Europe,100567.3509,Felipe Massa,2,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,30,2,1,1,1,10,44,26,3,4979394,01:48.2,232.987,1,Finished,2008,13,13,Belgian Grand Prix,2008-09-07,74,2,5,Brazil,Belgium,113168.0455,Felipe Massa,2.5,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,31,6,6,6,6,3,53,52,4,5236310,01:29.7,232.505,1,Finished,2008,14,14,Italian Grand Prix,2008-09-14,77,2,5,Brazil,Italy,98798.30189,N-A,2.5,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,32,1,13,13,13,0,61,13,2,7071474,01:45.8,172.482,1,Finished,2008,15,15,Singapore Grand Prix,2008-09-28,77,2,5,Brazil,Singapore,115925.8033,N-A,2.5,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,33,5,7,7,7,2,67,55,1,5468050,01:18.4,209.456,1,Finished,2008,16,16,Japanese Grand Prix,2008-10-12,79,2,5,Brazil,Japan,81612.68657,N-A,2.5,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,34,3,2,2,2,8,56,36,4,5532328,01:36.6,203.161,1,Finished,2008,17,17,Chinese Grand Prix,2008-10-19,87,2,5,Brazil,China,98791.57143,N-A,2.5,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,35,1,1,1,1,10,71,36,1,5651435,01:13.7,210.377,1,Finished,2008,18,18,Brazilian Grand Prix,2008-11-02,97,2,6,Brazil,Brazil,79597.67606,Felipe Massa,3,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,36,22,6,6,6,3,58,28,8,5195575,01:27.0,219.323,1,Finished,2007,1,1,Australian Grand Prix,2007-03-18,3,6,0,Brazil,Australia,89578.87931,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,37,1,5,5,5,4,56,42,3,5571635,01:37.2,205.298,1,Finished,2007,2,2,Malaysian Grand Prix,2007-04-08,7,6,0,Brazil,Malaysia,99493.48214,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,38,1,1,1,1,10,57,42,1,5607515,01:34.1,207.12,1,Finished,2007,3,3,Bahrain Grand Prix,2007-04-15,17,4,1,Brazil,Bahrain,98377.45614,Felipe Massa,0.25,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,39,1,1,1,1,10,65,14,1,5496230,01:22.7,202.685,1,Finished,2007,4,4,Spanish Grand Prix,2007-05-13,27,3,2,Brazil,Spain,84557.38462,Felipe Massa,0.666666667,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,40,3,3,3,3,6,78,47,4,6098443,01:16.2,157.83,1,Finished,2007,5,6,Monaco Grand Prix,2007-05-27,33,3,2,Brazil,Monaco,78185.16667,N-A,0.666666667,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,42,3,3,3,3,6,73,50,4,5482765,01:13.4,205.658,1,Finished,2007,7,19,United States Grand Prix,2007-06-17,39,3,2,Brazil,United States,75106.94521,N-A,0.666666667,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,43,1,2,2,2,8,70,42,1,5456614,01:16.1,208.67,1,Finished,2007,8,8,French Grand Prix,2007-07-01,47,3,2,Brazil,France,77951.62857,N-A,0.666666667,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,44,4,5,5,5,4,59,17,2,4957137,01:20.9,228.89,1,Finished,2007,9,9,British Grand Prix,2007-07-08,51,4,2,Brazil,United Kingdom,84019.27119,N-A,0.5,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,45,3,2,2,2,8,60,34,1,7594513,01:32.9,199.592,1,Finished,2007,10,20,European Grand Prix,2007-07-22,59,3,2,Brazil,Europe,126575.2167,N-A,0.666666667,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,47,1,1,1,1,10,58,18,2,5202161,01:27.9,218.566,1,Finished,2007,12,5,Turkish Grand Prix,2007-08-26,69,3,3,Brazil,Turkey,89692.43103,Felipe Massa,1,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,49,2,2,2,2,8,44,34,1,4843761,01:48.0,233.388,1,Finished,2007,14,13,Belgian Grand Prix,2007-09-16,77,4,3,Brazil,Belgium,110085.4773,N-A,0.75,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,50,4,6,6,6,3,67,32,7,7283621,01:29.6,183.359,1,Finished,2007,15,16,Japanese Grand Prix,2007-09-30,80,4,3,Brazil,Japan,108710.7612,N-A,0.75,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,51,3,3,3,3,6,56,56,1,5891286,01:37.5,201.362,1,Finished,2007,16,17,Chinese Grand Prix,2007-10-07,86,4,3,Brazil,China,105201.5357,N-A,0.75,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,52,1,2,2,2,8,71,71,3,5296763,01:12.6,213.716,1,Finished,2007,17,18,Brazilian Grand Prix,2007-10-21,94,4,3,Brazil,Brazil,74602.29577,N-A,0.75,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,53,2,9,9,9,0,57,28,6,5456112,01:32.7,210.086,1,Finished,2006,1,3,Bahrain Grand Prix,2006-03-12,0,9,0,Brazil,Bahrain,95721.26316,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,54,21,5,5,5,4,56,51,8,5483783,01:36.0,207.962,1,Finished,2006,2,2,Malaysian Grand Prix,2006-03-19,4,7,0,Brazil,Malaysia,97924.69643,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,56,4,4,4,4,5,62,12,10,5483582,01:25.5,208.731,1,Finished,2006,4,21,San Marino Grand Prix,2006-04-23,9,7,0,Brazil,Italy,88444.87097,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,57,3,3,3,3,6,60,19,5,5763212,01:33.1,199.065,1,Finished,2006,5,20,European Grand Prix,2006-05-07,15,5,0,Brazil,Europe,96053.53333,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,58,4,4,4,4,5,66,42,1,5211612,01:16.6,217.32,1,Finished,2006,6,4,Spanish Grand Prix,2006-05-14,20,5,0,Brazil,Spain,78963.90909,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,60,4,5,5,5,4,60,43,4,5183486,01:22.4,224.685,1,Finished,2006,8,9,British Grand Prix,2006-06-11,24,6,0,Brazil,United Kingdom,86391.43333,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,61,10,5,5,5,4,70,31,5,5702408,01:17.3,203.078,1,Finished,2006,9,7,Canadian Grand Prix,2006-06-25,28,5,0,Brazil,Canada,81464,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,62,2,2,2,2,8,73,29,2,5683183,01:13.0,206.859,1,Finished,2006,10,19,United States Grand Prix,2006-07-02,36,5,0,Brazil,United States,77851.82192,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,63,2,3,3,3,6,70,18,2,5550303,01:17.1,205.851,1,Finished,2006,11,8,French Grand Prix,2006-07-16,42,5,0,Brazil,France,79290.7,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,64,3,2,2,2,8,67,18,2,5272393,01:16.4,215.551,1,Finished,2006,12,10,German Grand Prix,2006-07-30,50,3,0,Brazil,Germany,78692.73134,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,66,1,1,1,1,10,58,38,2,5331082,01:28.1,218.067,1,Finished,2006,14,5,Turkish Grand Prix,2006-08-27,62,3,1,Brazil,Turkey,91915.2069,Felipe Massa,0.333333333,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,67,4,9,9,9,0,53,41,3,4537970,01:23.0,251.253,1,Finished,2006,15,14,Italian Grand Prix,2006-09-10,62,3,1,Brazil,Italy,85621.32075,N-A,0.333333333,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,69,1,2,2,2,8,53,37,3,5048564,01:33.3,224.073,1,Finished,2006,17,22,Japanese Grand Prix,2006-10-08,70,3,1,Brazil,Japan,95274.79245,N-A,0.333333333,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,70,1,1,1,1,10,71,23,2,5513751,01:12.9,212.857,1,Finished,2006,18,18,Brazilian Grand Prix,2006-10-22,80,3,2,Brazil,Brazil,77658.46479,Felipe Massa,0.666666667,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,71,18,10,10,10,0,57,55,13,5121729,01:26.9,219.704,1,Finished,2005,1,1,Australian Grand Prix,2005-03-06,0,10,0,Brazil,Australia,89854.89474,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,78,11,4,4,4,5,70,18,13,5584390,01:16.0,206.551,1,Finished,2005,8,7,Canadian Grand Prix,2005-06-12,7,12,0,Brazil,Canada,79777.55714,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,82,13,8,8,8,1,67,45,10,5245169,01:16.3,215.845,1,Finished,2005,12,10,German Grand Prix,2005-07-24,8,13,0,Brazil,Germany,78286.10448,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,85,15,9,9,9,0,53,18,11,4544072,01:23.4,250.162,1,Finished,2005,15,14,Italian Grand Prix,2005-09-04,8,13,0,Brazil,Italy,85737.20755,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,88,10,10,10,10,0,53,43,10,5399721,01:33.2,224.227,1,Finished,2005,18,22,Japanese Grand Prix,2005-10-09,8,14,0,Brazil,Japan,101881.5283,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,89,11,6,6,6,3,56,43,6,6030018,01:34.1,208.553,1,Finished,2005,19,17,Chinese Grand Prix,2005-10-16,11,13,0,Brazil,China,107678.8929,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,100,10,9,9,9,0,60,58,9,5106723,01:20.5,229.953,1,Finished,2004,11,9,British Grand Prix,2004-07-11,5,12,0,Brazil,United Kingdom,85112.05,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,103,8,4,4,4,5,44,29,13,5567778,01:47.6,233.345,1,Finished,2004,14,13,Belgian Grand Prix,2004-08-29,10,12,0,Brazil,Belgium,126540.4091,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,105,4,8,8,8,1,56,43,6,5432500,01:33.5,209.916,1,Finished,2004,16,17,Chinese Grand Prix,2004-09-26,11,12,0,Brazil,China,97008.92857,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,106,19,9,9,9,0,53,40,4,5156641,01:33.6,223.312,1,Finished,2004,17,22,Japanese Grand Prix,2004-10-10,11,12,0,Brazil,Japan,97295.11321,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,107,4,8,8,8,1,71,68,8,5343761,01:12.1,215.252,1,Finished,2004,18,18,Brazilian Grand Prix,2004-10-24,12,12,0,Brazil,Brazil,75264.23944,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,337,2,2,2,2,18,49,38,5,5976495,01:59.7,189.392,1,Finished,2010,1,3,Bahrain Grand Prix,2010-03-14,18,2,0,Brazil,Bahrain,121969.2857,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,338,5,3,3,3,15,58,52,7,5631019,01:29.5,213.216,1,Finished,2010,2,1,Australian Grand Prix,2010-03-28,33,2,0,Brazil,Australia,97086.53448,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,339,21,7,7,7,6,56,48,5,5655480,01:37.8,204.07,1,Finished,2010,3,2,Malaysian Grand Prix,2010-04-04,39,1,0,Brazil,Malaysia,100990.7143,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,340,7,9,9,9,2,56,14,13,6459959,01:44.6,187.616,1,Finished,2010,4,17,Chinese Grand Prix,2010-04-18,41,6,0,Brazil,China,115356.4107,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,341,9,6,6,6,8,66,64,9,5809868,01:25.5,196.006,1,Finished,2010,5,4,Spanish Grand Prix,2010-05-09,49,7,0,Brazil,Spain,88028.30303,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,342,4,4,4,4,12,78,68,4,6616021,01:15.5,159.251,1,Finished,2010,6,6,Monaco Grand Prix,2010-05-16,61,5,0,Brazil,Monaco,84820.78205,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,343,8,7,7,7,6,58,58,10,5364255,01:30.0,213.529,1,Finished,2010,7,5,Turkish Grand Prix,2010-05-30,67,7,0,Brazil,Turkey,92487.15517,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,345,5,11,11,11,0,57,52,13,6076192,01:40.2,194.679,1,Finished,2010,9,12,European Grand Prix,2010-06-27,67,8,0,Brazil,Europe,106599.8596,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,346,7,15,15,15,0,52,52,2,5145689,01:31.6,231.407,1,Finished,2010,10,9,British Grand Prix,2010-07-11,67,8,0,Brazil,United Kingdom,98955.55769,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,347,3,2,2,2,18,67,66,3,5263060,01:16.1,216.386,1,Finished,2010,11,10,German Grand Prix,2010-07-25,85,8,0,Brazil,Germany,78553.13433,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,348,4,4,4,4,12,70,69,5,6093045,01:23.3,189.269,1,Finished,2010,12,11,Hungarian Grand Prix,2010-08-01,97,6,0,Brazil,Hungary,87043.5,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,349,6,4,4,4,12,44,26,4,5352532,01:50.1,228.99,1,Finished,2010,13,13,Belgian Grand Prix,2010-08-29,109,6,0,Brazil,Belgium,121648.4545,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,350,3,3,3,3,15,53,51,6,4588795,01:24.6,246.583,1,Finished,2010,14,14,Italian Grand Prix,2010-09-12,124,6,0,Brazil,Italy,86581.03774,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,351,24,8,8,8,4,61,45,12,7186876,01:52.1,162.945,1,Finished,2010,15,15,Singapore Grand Prix,2010-09-26,128,6,0,Brazil,Singapore,117817.6393,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,353,6,3,3,3,15,55,44,4,10131678,01:50.5,182.928,1,Finished,2010,17,35,Korean Grand Prix,2010-10-24,143,6,0,Brazil,South Korea,184212.3273,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,355,6,10,10,10,1,55,52,14,6027705,01:42.7,194.64,1,Finished,2010,19,24,Abu Dhabi Grand Prix,2010-11-14,144,6,0,Brazil,United Arab Emirates,109594.6364,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,841,8,7,7,7,6,58,55,1,5455445,01:28.9,214.631,1,Finished,2011,1,1,Australian Grand Prix,2011-03-27,6,7,0,Brazil,Australia,94059.39655,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,842,7,5,5,5,10,56,41,9,5896790,01:42.0,195.637,1,Finished,2011,2,2,Malaysian Grand Prix,2011-04-10,16,6,0,Brazil,Malaysia,105299.8214,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,843,6,6,6,6,8,56,39,10,5834066,01:41.7,192.997,1,Finished,2011,3,17,Chinese Grand Prix,2011-04-17,24,6,0,Brazil,China,104179.75,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,844,10,11,11,11,0,58,57,11,5497381,01:31.1,210.9,1,Finished,2011,4,5,Turkish Grand Prix,2011-05-08,24,6,0,Brazil,Turkey,94782.43103,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,847,3,6,6,6,8,70,68,5,14712762,01:19.1,198.357,1,Finished,2011,7,7,Canadian Grand Prix,2011-06-12,32,6,0,Brazil,Canada,210182.3143,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,848,5,5,5,5,10,57,53,5,6027874,01:42.7,189.945,1,Finished,2011,8,12,European Grand Prix,2011-06-26,42,6,0,Brazil,Europe,105752.1754,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,849,4,5,5,5,10,52,49,2,5350206,01:35.5,222.129,1,Finished,2011,9,9,British Grand Prix,2011-07-10,52,6,0,Brazil,United Kingdom,102888.5769,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,850,5,5,5,5,10,60,51,4,5902586,01:34.6,195.888,1,Finished,2011,10,20,German Grand Prix,2011-07-24,62,6,0,Brazil,Germany,98376.43333,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,851,4,6,6,6,8,70,61,1,6485513,01:23.4,189.073,1,Finished,2011,11,11,Hungarian Grand Prix,2011-07-31,70,6,0,Brazil,Hungary,92650.18571,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,852,4,8,8,8,4,44,42,7,5270969,01:51.6,226.008,1,Finished,2011,12,13,Belgian Grand Prix,2011-08-28,74,6,0,Brazil,Belgium,119794.75,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,853,6,6,6,6,8,53,53,5,4889165,01:26.9,239.919,1,Finished,2011,13,14,Italian Grand Prix,2011-09-11,82,6,0,Brazil,Italy,92248.39623,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,855,4,7,7,7,6,53,50,11,5481667,01:37.8,213.754,1,Finished,2011,15,22,Japanese Grand Prix,2011-10-09,90,6,0,Brazil,Japan,103427.6792,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,856,5,6,6,6,8,55,51,5,5907127,01:40.5,201.052,1,Finished,2011,16,35,Korean Grand Prix,2011-10-16,98,6,0,Brazil,South Korea,107402.3091,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,858,6,5,5,5,10,55,51,10,5882464,01:44.3,191.722,1,Finished,2011,18,24,Abu Dhabi Grand Prix,2011-11-13,108,6,0,Brazil,United Arab Emirates,106953.8909,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,859,7,5,5,5,10,71,64,12,5604197,01:17.3,200.753,1,Finished,2011,19,18,Brazilian Grand Prix,2011-11-27,118,6,0,Brazil,Brazil,78932.35211,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,861,12,15,15,15,0,56,56,13,9989131,01:42.1,195.537,1,Finished,2012,2,2,Malaysian Grand Prix,2012-03-25,0,19,0,Brazil,Malaysia,178377.3393,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,862,12,13,13,13,0,56,48,14,5829708,01:41.2,193.832,1,Finished,2012,3,17,Chinese Grand Prix,2012-04-15,0,18,0,Brazil,China,104101.9286,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,863,14,9,9,9,2,57,42,12,5775989,01:38.1,198.558,1,Finished,2012,4,3,Bahrain Grand Prix,2012-04-22,2,17,0,Brazil,Bahrain,101333.1404,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,865,7,6,6,6,8,78,41,10,6372752,01:19.1,152.008,1,Finished,2012,6,6,Monaco Grand Prix,2012-05-27,10,14,0,Brazil,Monaco,81701.94872,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,866,6,10,10,10,1,70,69,2,5574858,01:16.2,206.08,1,Finished,2012,7,7,Canadian Grand Prix,2012-06-10,11,14,0,Brazil,Canada,79640.82857,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,868,5,4,4,4,12,52,50,5,5120807,01:35.0,223.141,1,Finished,2012,9,9,British Grand Prix,2012-07-08,23,13,0,Brazil,United Kingdom,98477.05769,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,869,13,12,12,12,0,67,67,5,5537290,01:19.2,207.843,1,Finished,2012,10,10,German Grand Prix,2012-07-22,23,14,0,Brazil,Germany,82646.1194,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,870,7,9,9,9,2,69,54,11,6103853,01:25.9,183.561,1,Finished,2012,11,11,Hungarian Grand Prix,2012-07-29,25,14,0,Brazil,Hungary,88461.63768,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,871,14,5,5,5,10,44,30,3,5378375,01:53.5,222.223,1,Finished,2012,12,13,Belgian Grand Prix,2012-09-02,35,11,0,Brazil,Belgium,122235.7955,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,872,3,4,4,4,12,53,33,12,4810888,01:28.9,234.55,1,Finished,2012,13,14,Italian Grand Prix,2012-09-09,47,10,0,Brazil,Italy,90771.4717,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,873,13,8,8,8,4,59,47,13,7268973,01:54.0,160.204,1,Finished,2012,14,15,Singapore Grand Prix,2012-09-23,51,10,0,Brazil,Singapore,123202.9322,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,874,10,2,2,2,18,53,50,5,5356881,01:36.9,215.753,1,Finished,2012,15,22,Japanese Grand Prix,2012-10-07,69,9,0,Brazil,Japan,101073.2264,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,875,6,4,4,4,12,55,48,2,5808819,01:42.2,197.707,1,Finished,2012,16,35,Korean Grand Prix,2012-10-14,81,9,0,Brazil,South Korea,105614.8909,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,876,6,6,6,6,8,60,59,11,5515418,01:29.3,206.646,1,Finished,2012,17,68,Indian Grand Prix,2012-10-28,89,9,0,Brazil,India,91923.63333,N-A,0,1167,14036,11
13,Felipe Massa,4-25-1981,Brazilian,1981,877,8,7,7,7,6,55,53,11,6381563,01:45.7,189.161,1,Finished,2012,18,24,Abu Dhabi Grand Prix,2012-11-04,95,7,0,Brazil,United Arab Emirates,116028.4182,N-A,0,1167,14036,11
