driverId,raceId,grid,position,positionText,positionOrder,points,laps,fastestLap,rank,race_ms,fastestLapTime,fastestLapSpeed,statusId
2,843,16,12,12,12,0,56,51,16,5890965,01:42.4,191.625,1
22,843,15,13,13,13,0,56,45,13,5908415,01:42.0,192.329,1
67,843,9,14,14,14,0,56,45,11,5908897,01:41.7,192.963,1
16,843,11,15,15,15,0,55,54,4,\N,01:41.2,193.991,11
5,843,19,16,16,16,0,55,45,19,\N,01:42.7,191.129,11
815,843,12,17,17,17,0,55,39,9,\N,01:41.6,193.063,11
813,843,17,18,18,18,0,55,46,12,\N,01:41.7,192.951,11
15,843,20,19,19,19,0,55,53,14,\N,01:42.1,192.29,11
816,843,21,20,20,20,0,54,45,22,\N,01:44.8,187.237,12
10,843,22,21,21,21,0,54,54,21,\N,01:44.4,187.999,12
24,843,23,22,22,22,0,54,52,20,\N,01:43.4,189.812,12
39,843,24,23,23,23,0,54,41,24,\N,01:46.1,184.986,12
153,843,7,\N,R,24,0,9,5,23,\N,01:45.7,185.653,36
20,844,1,1,1,1,25,58,50,3,5417558,01:29.9,213.669,1
17,844,2,2,2,2,18,58,48,1,5426365,01:29.7,214.226,1
4,844,5,3,3,3,15,58,48,6,5427633,01:30.3,212.86,1
1,844,4,4,4,4,12,58,48,4,5457790,01:30.1,213.264,1
3,844,3,5,5,5,10,58,47,7,5465097,01:30.6,212.169,1
18,844,6,6,6,6,8,58,47,13,5476989,01:31.2,210.786,1
2,844,9,7,7,7,6,58,52,5,5478415,01:30.2,213.145,1
808,844,7,8,8,8,4,58,48,8,5485726,01:30.6,212.063,1
67,844,16,9,9,9,2,58,44,14,5486952,01:31.4,210.341,1
155,844,24,10,10,10,1,58,45,10,5495579,01:31.0,211.085,1
13,844,10,11,11,11,0,58,57,11,5497381,01:31.1,210.9,1
30,844,8,12,12,12,0,58,47,12,5503002,01:31.2,210.819,1
16,844,12,13,13,13,0,57,43,16,\N,01:32.1,208.719,11
815,844,15,14,14,14,0,57,46,9,\N,01:30.8,211.645,11
22,844,11,15,15,15,0,57,46,17,\N,01:32.1,208.699,11
153,844,17,16,16,16,0,57,57,2,\N,01:29.9,213.771,11
813,844,14,17,17,17,0,57,44,15,\N,01:32.0,208.778,11
15,844,19,18,18,18,0,57,49,20,\N,01:32.9,206.939,11
5,844,18,19,19,19,0,56,55,19,\N,01:32.7,207.312,12
816,844,23,20,20,20,0,56,55,23,\N,01:35.0,202.343,12
39,844,22,21,21,21,0,55,51,21,\N,01:33.9,204.547,13
24,844,20,22,22,22,0,53,41,22,\N,01:34.7,202.925,15
814,844,13,\N,R,23,0,44,40,18,\N,01:32.5,207.706,31
10,844,21,\N,W,24,0,0,\N,0,\N,\N,\N,6
20,845,2,1,1,1,25,66,60,4,5943301,01:27.2,192.262,1
1,845,3,2,2,2,18,66,52,1,5943931,01:26.7,193.227,1
18,845,5,3,3,3,15,66,63,7,5978998,01:27.5,191.48,1
17,845,1,4,4,4,12,66,50,5,5991267,01:27.2,192.207,1
4,845,4,5,5,5,10,65,22,9,\N,01:28.7,188.85,11
30,845,10,6,6,6,8,65,34,15,\N,01:29.5,187.317,11
3,845,7,7,7,7,6,65,34,13,\N,01:29.2,187.964,11
2,845,24,8,8,8,4,65,61,3,\N,01:27.0,192.713,11
815,845,12,9,9,9,2,65,55,6,\N,01:27.2,192.075,11
155,845,14,10,10,10,1,65,52,8,\N,01:27.6,191.268,11
808,845,6,11,11,11,0,65,35,17,\N,01:29.6,187.047,11
814,845,16,12,12,12,0,65,42,16,\N,01:29.5,187.305,11
16,845,17,13,13,13,0,65,52,10,\N,01:28.8,188.735,11
67,845,11,14,14,14,0,65,27,18,\N,01:30.0,186.098,11
813,845,9,15,15,15,0,65,64,14,\N,01:29.4,187.468,11
153,845,13,16,16,16,0,64,52,12,\N,01:29.1,188.013,12
22,845,19,17,17,17,0,64,60,2,\N,01:26.9,192.862,12
15,845,18,18,18,18,0,64,34,20,\N,01:30.8,184.594,12
10,845,20,19,19,19,0,63,40,21,\N,01:31.6,182.877,13
816,845,23,20,20,20,0,62,36,22,\N,01:32.5,181.071,14
39,845,22,21,21,21,0,61,33,23,\N,01:32.8,180.488,15
13,845,8,\N,R,22,0,58,24,11,\N,01:29.1,188.12,6
5,845,15,\N,R,23,0,48,34,19,\N,01:30.6,184.93,3
24,845,21,\N,R,24,0,28,22,24,\N,01:33.9,178.496,6
20,846,1,1,1,1,25,78,78,2,7778373,01:16.3,157.656,1
4,846,4,2,2,2,18,78,77,4,7779511,01:16.5,157.236,1
18,846,2,3,3,3,15,78,78,3,7780751,01:16.5,157.252,1
17,846,3,4,4,4,12,78,78,1,7801474,01:16.2,157.724,1
155,846,12,5,5,5,10,78,76,7,7805289,01:18.3,153.547,1
1,846,9,6,6,6,8,78,54,5,7805583,01:17.8,154.456,1
16,846,14,7,7,7,6,77,77,13,\N,01:18.9,152.449,11
2,846,15,8,8,8,4,77,77,6,\N,01:17.9,154.436,11
22,846,11,9,9,9,2,77,76,8,\N,01:18.6,153.008,11
67,846,16,10,10,10,1,77,77,12,\N,01:18.8,152.526,11
3,846,7,11,11,11,0,76,56,10,\N,01:18.7,152.784,12
814,846,13,12,12,12,0,76,75,11,\N,01:18.7,152.736,12
15,846,18,13,13,13,0,76,66,19,\N,01:21.3,147.938,12
5,846,17,14,14,14,0,76,54,18,\N,01:20.7,149.036,12
816,846,21,15,15,15,0,75,75,20,\N,01:21.4,147.731,13
24,846,23,16,16,16,0,75,74,21,\N,01:21.6,147.414,13
39,846,22,17,17,17,0,74,74,23,\N,01:22.7,145.338,14
813,846,8,18,18,18,0,73,62,14,\N,01:18.9,152.387,3
808,846,10,\N,R,19,0,67,57,16,\N,01:20.1,150.191,4
153,846,19,\N,R,20,0,66,59,9,\N,01:18.6,152.961,4
13,846,6,\N,R,21,0,32,16,17,\N,01:20.2,149.921,3
30,846,5,\N,R,22,0,32,30,15,\N,01:19.8,150.674,5
10,846,20,\N,R,23,0,30,30,22,\N,01:22.1,146.451,22
18,847,7,1,1,1,25,70,69,1,14679537,01:17.0,204.007,1
20,847,1,2,2,2,18,70,69,2,14682246,01:17.2,203.317,1
17,847,4,3,3,3,15,70,65,8,14693365,01:19.6,197.3,1
30,847,8,4,4,4,12,70,70,4,14693756,01:19.1,198.382,1
808,847,10,5,5,5,10,70,68,3,14699932,01:19.1,198.593,1
13,847,3,6,6,6,8,70,68,5,14712762,01:19.1,198.357,1
155,847,13,7,7,7,6,70,70,10,14712807,01:20.2,195.723,1
153,847,24,8,8,8,4,70,69,13,14715501,01:20.4,195.339,1
22,847,16,9,9,9,2,70,68,11,14724654,01:20.3,195.472,1
67,847,15,10,10,10,1,70,69,7,14726593,01:19.5,197.461,1
3,847,6,11,11,11,0,70,69,9,14729991,01:20.1,196.07,1
37,847,17,12,12,12,0,70,70,12,14743144,01:20.4,195.343,1
24,847,20,13,13,13,0,69,63,17,\N,01:23.4,188.201,11
39,847,22,14,14,14,0,69,66,16,\N,01:23.1,188.887,11
816,847,23,15,15,15,0,69,68,15,\N,01:22.5,190.309,11
10,847,21,16,16,16,0,69,68,19,\N,01:24.6,185.596,11
15,847,18,17,17,17,0,69,67,14,\N,01:22.2,190.916,11
814,847,11,18,18,18,0,67,67,6,\N,01:19.4,197.74,3
813,847,12,\N,R,19,0,61,53,18,\N,01:24.3,186.312,31
2,847,9,\N,R,20,0,55,55,20,\N,01:25.1,184.408,3
16,847,14,\N,R,21,0,49,47,21,\N,01:30.2,174.109,3
4,847,2,\N,R,22,0,36,14,22,\N,01:34.2,166.621,4
5,847,19,\N,R,23,0,28,16,24,\N,01:38.5,159.451,7
1,847,5,\N,R,24,0,7,7,23,\N,01:37.8,160.591,4
20,848,1,1,1,1,25,57,53,1,5976169,01:41.9,191.536,1
4,848,4,2,2,2,18,57,49,2,5987060,01:42.3,190.683,1
17,848,2,3,3,3,15,57,39,4,6003424,01:42.5,190.262,1
1,848,3,4,4,4,12,57,47,6,6022359,01:42.9,189.499,1
13,848,5,5,5,5,10,57,53,5,6027874,01:42.7,189.945,1
18,848,6,6,6,6,8,57,57,3,6036234,01:42.3,190.623,1
3,848,7,7,7,7,6,57,53,12,6074259,01:43.6,188.215,1
153,848,18,8,8,8,4,56,53,11,\N,01:43.6,188.343,11
16,848,10,9,9,9,2,56,53,10,\N,01:43.5,188.439,11
2,848,9,10,10,10,1,56,51,14,\N,01:43.9,187.759,11
815,848,16,11,11,11,0,56,41,15,\N,01:43.9,187.672,11
22,848,13,12,12,12,0,56,55,17,\N,01:44.1,187.344,11
67,848,17,13,13,13,0,56,47,16,\N,01:44.1,187.395,11
814,848,12,14,14,14,0,56,54,13,\N,01:43.9,187.849,11
808,848,11,15,15,15,0,56,41,8,\N,01:43.2,189.124,11
155,848,14,16,16,16,0,56,42,9,\N,01:43.5,188.456,11
30,848,8,17,17,17,0,56,50,18,\N,01:44.6,186.544,11
813,848,15,18,18,18,0,56,47,7,\N,01:43.1,189.155,11
5,848,19,19,19,19,0,55,44,19,\N,01:45.1,185.697,12
15,848,20,20,20,20,0,55,28,20,\N,01:46.2,183.681,12
10,848,21,21,21,21,0,55,49,21,\N,01:46.6,182.957,12
816,848,23,22,22,22,0,55,51,22,\N,01:47.2,182.042,12
24,848,22,23,23,23,0,54,37,23,\N,01:47.4,181.612,13
39,848,24,24,24,24,0,54,32,24,\N,01:47.7,181.123,13
4,849,3,1,1,1,25,52,41,1,5321196,01:34.9,223.454,1
20,849,2,2,2,2,18,52,38,3,5337707,01:35.6,221.918,1
17,849,1,3,3,3,15,52,49,4,5338143,01:35.7,221.686,1
1,849,10,4,4,4,12,52,39,5,5350182,01:36.2,220.499,1
13,849,4,5,5,5,10,52,49,2,5350206,01:35.5,222.129,1
3,849,9,6,6,6,8,52,32,13,5381861,01:37.1,218.47,1
815,849,12,7,7,7,6,52,35,7,5386786,01:36.7,219.413,1
2,849,16,8,8,8,4,52,37,14,5396738,01:37.1,218.371,1
30,849,13,9,9,9,2,52,34,11,5399108,01:37.0,218.558,1
153,849,18,10,10,10,1,52,38,15,5400304,01:37.2,218.275,1
16,849,11,11,11,11,0,52,42,9,5400908,01:36.7,219.213,1
808,849,14,12,12,12,0,52,40,6,5401877,01:36.3,220.206,1
22,849,15,13,13,13,0,51,38,8,\N,01:36.7,219.238,11
813,849,7,14,14,14,0,51,41,12,\N,01:37.0,218.553,11
814,849,6,15,15,15,0,51,48,16,\N,01:37.9,216.545,11
10,849,20,16,16,16,0,50,49,17,\N,01:39.8,212.477,12
816,849,22,17,17,17,0,50,30,20,\N,01:40.6,210.894,12
24,849,23,18,18,18,0,50,40,19,\N,01:40.5,210.97,12
817,849,24,19,19,19,0,49,30,22,\N,01:40.9,210.163,13
18,849,5,\N,R,20,0,39,31,10,\N,01:37.0,218.675,61
67,849,19,\N,R,21,0,25,24,18,\N,01:40.2,211.602,3
155,849,8,\N,R,22,0,23,23,21,\N,01:40.7,210.595,5
15,849,21,\N,R,23,0,10,9,23,\N,01:55.5,183.629,44
5,849,17,\N,R,24,0,2,2,24,\N,02:10.4,162.629,6
1,850,2,1,1,1,25,60,59,1,5850334,01:34.3,196.526,1
4,850,4,2,2,2,18,60,60,5,5854314,01:34.6,195.853,1
17,850,1,3,3,3,15,60,60,2,5860122,01:34.5,196.18,1
20,850,3,4,4,4,12,60,47,3,5898255,01:34.6,195.933,1
13,850,5,5,5,5,10,60,51,4,5902586,01:34.6,195.888,1
16,850,8,6,6,6,8,60,57,10,5936542,01:36.7,191.745,1
3,850,6,7,7,7,6,59,51,7,\N,01:36.2,192.686,11
30,850,10,8,8,8,4,59,49,6,\N,01:35.6,193.8,11
155,850,17,9,9,9,2,59,50,11,\N,01:36.7,191.733,11
808,850,9,10,10,10,1,59,50,8,\N,01:36.2,192.676,11
815,850,15,11,11,11,0,59,53,13,\N,01:37.0,190.994,11
153,850,16,12,12,12,0,59,59,14,\N,01:37.4,190.245,11
814,850,12,13,13,13,0,59,54,12,\N,01:36.7,191.622,11
813,850,13,14,14,14,0,59,50,15,\N,01:37.6,189.947,11
67,850,24,15,15,15,0,59,48,16,\N,01:37.9,189.374,11
5,850,18,16,16,16,0,58,54,17,\N,01:39.1,187.105,12
10,850,19,17,17,17,0,57,57,21,\N,01:40.0,185.361,13
816,850,21,18,18,18,0,57,57,20,\N,01:39.8,185.723,13
817,850,22,19,19,19,0,57,57,23,\N,01:40.5,184.426,13
812,850,20,20,20,20,0,56,56,22,\N,01:40.4,184.525,14
24,850,23,\N,R,21,0,37,28,24,\N,01:40.7,184.07,10
18,850,7,\N,R,22,0,35,33,9,\N,01:36.3,192.532,9
22,850,14,\N,R,23,0,16,8,19,\N,01:39.7,185.924,44
2,850,11,\N,R,24,0,9,7,18,\N,01:39.5,186.349,4
18,851,3,1,1,1,25,70,58,6,6402337,01:23.9,187.898,1
20,851,1,2,2,2,18,70,70,5,6405925,01:23.9,188.036,1
4,851,5,3,3,3,15,70,62,3,6422156,01:23.7,188.405,1
1,851,2,4,4,4,12,70,61,2,6450675,01:23.7,188.517,1
17,851,6,5,5,5,10,70,61,4,6452079,01:23.7,188.389,1
13,851,4,6,6,6,8,70,61,1,6485513,01:23.4,189.073,1
814,851,11,7,7,7,6,69,65,14,\N,01:25.9,183.529,11
67,851,23,8,8,8,4,69,65,15,\N,01:26.0,183.439,11
3,851,7,9,9,9,2,69,64,9,\N,01:24.9,185.86,11
153,851,16,10,10,10,1,69,68,16,\N,01:26.0,183.337,11
155,851,13,11,11,11,0,69,65,7,\N,01:24.7,186.284,11
808,851,12,12,12,12,0,69,68,8,\N,01:24.7,186.284,11
22,851,15,13,13,13,0,68,65,11,\N,01:25.0,185.508,12
16,851,8,14,14,14,0,68,66,12,\N,01:25.6,184.292,12
815,851,10,15,15,15,0,68,67,10,\N,01:25.0,185.55,12
813,851,17,16,16,16,0,68,56,13,\N,01:25.7,183.981,12
10,851,20,17,17,17,0,66,59,18,\N,01:28.0,179.177,14
817,851,22,18,18,18,0,66,62,19,\N,01:28.9,177.456,14
816,851,24,19,19,19,0,65,58,20,\N,01:29.1,177.073,15
24,851,21,20,20,20,0,65,53,21,\N,01:29.2,176.795,15
5,851,18,\N,R,21,0,55,54,17,\N,01:27.1,180.972,47
30,851,9,\N,R,22,0,26,19,22,\N,01:29.8,175.667,6
2,851,14,\N,R,23,0,23,19,23,\N,01:30.8,173.646,42
15,851,19,\N,R,24,0,17,16,24,\N,01:35.3,165.577,44
20,852,1,1,1,1,25,44,36,4,5204893,01:50.5,228.285,1
17,852,3,2,2,2,18,44,33,1,5208634,01:49.9,229.465,1
18,852,13,3,3,3,15,44,39,2,5214562,01:50.1,229.092,1
4,852,8,4,4,4,12,44,41,5,5217915,01:51.1,226.937,1
30,852,24,5,5,5,10,44,34,6,5252357,01:51.1,226.876,1
3,852,5,6,6,6,8,44,39,8,5253567,01:52.3,224.601,1
16,852,15,7,7,7,6,44,33,10,5264606,01:52.6,223.946,1
13,852,4,8,8,8,4,44,42,7,5270969,01:51.6,226.008,1
808,852,10,9,9,9,2,44,34,9,5276810,01:52.4,224.263,1
813,852,21,10,10,10,1,44,43,12,5282508,01:53.4,222.423,1
814,852,17,11,11,11,0,44,32,11,5288887,01:53.2,222.696,1
155,852,12,12,12,12,0,44,35,14,5296869,01:53.9,221.429,1
811,852,7,13,13,13,0,44,39,13,5297878,01:53.6,221.987,1
15,852,18,14,14,14,0,43,38,17,\N,01:54.6,220.076,11
5,852,16,15,15,15,0,43,35,15,\N,01:54.1,221.08,11
22,852,14,16,16,16,0,43,42,3,\N,01:50.4,228.341,11
816,852,20,17,17,17,0,43,38,19,\N,01:56.3,216.769,11
10,852,19,18,18,18,0,43,37,20,\N,01:56.5,216.358,11
24,852,22,19,19,19,0,43,42,22,\N,01:58.1,213.57,11
815,852,9,\N,R,20,0,27,26,16,\N,01:54.2,220.706,22
817,852,23,\N,R,21,0,13,10,23,\N,01:59.8,210.416,5
1,852,2,\N,R,22,0,12,8,18,\N,01:55.6,218.029,4
67,852,11,\N,R,23,0,6,4,21,\N,01:56.8,215.895,65
153,852,6,\N,R,24,0,0,\N,0,\N,\N,\N,4
20,853,1,1,1,1,25,53,49,3,4846172,01:26.6,240.937,1
18,853,3,2,2,2,18,53,52,2,4855762,01:26.2,241.915,1
4,853,4,3,3,3,15,53,50,6,4863081,01:27.2,239.185,1
1,853,2,4,4,4,12,53,52,1,4863589,01:26.2,241.971,1
30,853,8,5,5,5,10,53,46,7,4878849,01:27.4,238.607,1
13,853,6,6,6,6,8,53,53,5,4889165,01:26.9,239.919,1
153,853,18,7,7,7,6,52,49,10,\N,01:28.4,236.028,11
814,853,11,8,8,8,4,52,52,8,\N,01:28.1,236.841,11
811,853,10,9,9,9,2,52,51,4,\N,01:26.9,240,11
67,853,16,10,10,10,1,52,51,9,\N,01:28.2,236.443,11
813,853,14,11,11,11,0,52,51,12,\N,01:28.9,234.497,11
22,853,13,12,12,12,0,52,49,11,\N,01:28.4,235.975,11
5,853,20,13,13,13,0,51,50,14,\N,01:29.6,232.653,12
15,853,19,14,14,14,0,51,50,15,\N,01:29.8,232.171,12
10,853,21,15,15,15,0,51,51,17,\N,01:30.8,229.721,12
817,853,23,\N,N,16,0,39,36,20,\N,01:32.0,226.65,111
815,853,15,\N,R,17,0,32,29,13,\N,01:29.4,233.267,6
155,853,17,\N,R,18,0,21,21,16,\N,01:30.0,231.72,6
16,853,12,\N,R,19,0,9,8,19,\N,01:31.5,228.033,9
17,853,5,\N,R,20,0,4,4,18,\N,01:31.0,229.188,3
816,853,22,\N,R,21,0,1,\N,0,\N,\N,\N,6
808,853,7,\N,R,22,0,0,\N,0,\N,\N,\N,4
3,853,9,\N,R,23,0,0,\N,0,\N,\N,\N,4
24,853,24,\N,R,24,0,0,\N,0,\N,\N,\N,4
20,854,1,1,1,1,25,61,51,2,7146757,01:48.7,168.029,1
18,854,3,2,2,2,18,61,54,1,7148494,01:48.5,168.392,1
17,854,2,3,3,3,15,61,54,3,7176036,01:50.1,165.892,1
4,854,5,4,4,4,12,61,58,5,7202206,01:50.9,164.691,1
1,854,4,5,5,5,10,61,54,4,7214523,01:50.8,164.779,1
814,854,10,6,6,6,8,61,41,15,7257824,01:54.2,159.864,1
3,854,7,7,7,7,6,60,42,16,\N,01:54.4,159.663,11
16,854,9,8,8,8,4,60,45,17,\N,01:54.6,159.411,11
13,854,6,9,9,9,2,60,26,8,\N,01:52.6,162.263,11
815,854,11,10,10,10,1,60,42,18,\N,01:54.6,159.34,11
813,854,13,11,11,11,0,60,50,10,\N,01:53.2,161.335,11
67,854,14,12,12,12,0,60,51,7,\N,01:52.2,162.774,11
22,854,12,13,13,13,0,60,40,19,\N,01:55.2,158.483,11
155,854,17,14,14,14,0,59,56,6,\N,01:51.3,164.043,12
811,854,15,15,15,15,0,59,55,12,\N,01:53.8,160.518,12
5,854,19,16,16,16,0,59,56,13,\N,01:54.1,160.111,12
808,854,18,17,17,17,0,59,56,14,\N,01:54.2,159.913,12
816,854,22,18,18,18,0,59,22,22,\N,01:58.7,153.817,12
817,854,23,19,19,19,0,57,40,23,\N,01:59.1,153.386,14
24,854,24,20,20,20,0,57,41,21,\N,01:58.3,154.399,14
153,854,16,21,21,21,0,56,37,11,\N,01:53.7,160.656,3
15,854,20,\N,R,22,0,47,25,20,\N,01:57.1,155.924,6
30,854,8,\N,R,23,0,28,26,9,\N,01:53.1,161.48,3
10,854,21,\N,R,24,0,9,6,24,\N,02:00.4,151.669,3
18,855,2,1,1,1,25,53,52,1,5453427,01:36.6,216.481,1
4,855,5,2,2,2,18,53,50,4,5454587,01:36.7,216.226,1
20,855,1,3,3,3,15,53,52,6,5455433,01:36.9,215.704,1
17,855,6,4,4,4,12,53,47,5,5461498,01:36.8,215.9,1
1,855,3,5,5,5,10,53,49,9,5477695,01:37.6,214.093,1
30,855,8,6,6,6,8,53,53,12,5480547,01:37.9,213.501,1
13,855,4,7,7,7,6,53,50,11,5481667,01:37.8,213.754,1
815,855,17,8,8,8,4,53,39,2,5492804,01:36.6,216.479,1
808,855,10,9,9,9,2,53,47,7,5496034,01:37.1,215.399,1
3,855,23,10,10,10,1,53,50,3,5497749,01:36.6,216.378,1
16,855,11,11,11,11,0,53,43,14,5507874,01:38.1,213.029,1
814,855,12,12,12,12,0,53,43,13,5515753,01:38.0,213.383,1
155,855,7,13,13,13,0,53,44,19,5517132,01:39.7,209.63,1
813,855,14,14,14,14,0,53,50,10,5517621,01:37.6,214.093,1
153,855,16,15,15,15,0,53,41,8,5520050,01:37.4,214.608,1
811,855,9,16,16,16,0,53,42,15,5526055,01:38.4,212.436,1
22,855,13,17,17,17,0,53,53,16,5527618,01:39.1,210.993,1
5,855,18,18,18,18,0,53,50,17,5541251,01:39.3,210.532,1
15,855,19,19,19,19,0,53,49,18,5549567,01:39.6,209.973,1
10,855,21,20,20,20,0,51,46,21,\N,01:41.7,205.549,12
816,855,20,21,21,21,0,51,45,22,\N,01:41.8,205.367,12
817,855,22,22,22,22,0,51,49,20,\N,01:41.4,206.09,12
24,855,24,23,23,23,0,50,37,24,\N,01:42.4,204.134,13
67,855,15,\N,R,24,0,11,6,23,\N,01:42.1,204.738,36
20,856,2,1,1,1,25,55,55,1,5881994,01:39.6,202.941,1
1,856,1,2,2,2,18,55,54,3,5894013,01:40.5,201.216,1
17,856,4,3,3,3,15,55,55,2,5894471,01:40.3,201.547,1
18,856,3,4,4,4,12,55,55,7,5896688,01:40.7,200.716,1
4,856,6,5,5,5,10,55,41,6,5897683,01:40.5,201.04,1
13,856,5,6,6,6,8,55,51,5,5907127,01:40.5,201.052,1
153,856,11,7,7,7,6,55,55,8,5931532,01:40.9,200.257,1
3,856,7,8,8,8,4,55,49,9,5936047,01:41.8,198.624,1
67,856,13,9,9,9,2,55,50,4,5944756,01:40.5,201.06,1
814,856,9,10,10,10,1,55,50,12,5950596,01:42.1,197.978,1
16,856,10,11,11,11,0,55,49,10,5953223,01:42.0,198.149,1
22,856,18,12,12,12,0,55,54,13,5975062,01:42.4,197.458,1
811,856,15,13,13,13,0,54,41,16,\N,01:42.5,197.115,11
5,856,19,14,14,14,0,54,52,15,\N,01:42.5,197.294,11
155,856,14,15,15,15,0,54,45,11,\N,01:42.1,198.021,11
815,856,17,16,16,16,0,54,39,14,\N,01:42.4,197.354,11
15,856,20,17,17,17,0,54,46,17,\N,01:43.0,196.235,11
10,856,21,18,18,18,0,54,53,18,\N,01:44.5,193.368,11
817,856,24,19,19,19,0,54,53,21,\N,01:44.9,192.752,11
816,856,22,20,20,20,0,54,53,20,\N,01:44.7,192.981,11
24,856,23,21,21,21,0,52,45,24,\N,01:46.2,190.387,13
813,856,16,\N,R,22,0,30,26,19,\N,01:44.7,193.086,8
808,856,8,\N,R,23,0,16,10,23,\N,01:45.5,191.658,4
30,856,12,\N,R,24,0,15,13,22,\N,01:45.3,191.916,4
20,857,1,1,1,1,25,60,60,1,5435002,01:27.2,211.463,1
18,857,4,2,2,2,18,60,60,4,5443435,01:28.0,209.737,1
4,857,3,3,3,3,15,60,58,3,5459303,01:28.0,209.771,1
17,857,2,4,4,4,12,60,59,2,5460531,01:27.5,210.808,1
30,857,11,5,5,5,10,60,48,5,5500423,01:28.5,208.359,1
3,857,7,6,6,6,8,60,59,6,5501853,01:28.6,208.239,1
1,857,5,7,7,7,6,60,58,9,5519185,01:28.7,207.955,1
153,857,10,8,8,8,4,59,57,10,\N,01:29.2,206.748,11
16,857,8,9,9,9,2,59,59,12,\N,01:29.3,206.632,11
815,857,20,10,10,10,1,59,58,14,\N,01:29.3,206.502,11
808,857,16,11,11,11,0,59,58,11,\N,01:29.3,206.632,11
811,857,14,12,12,12,0,59,55,13,\N,01:29.3,206.583,11
814,857,12,13,13,13,0,59,59,8,\N,01:28.7,208.053,11
5,857,18,14,14,14,0,58,58,16,\N,01:30.3,204.332,12
22,857,15,15,15,15,0,58,56,7,\N,01:28.6,208.157,12
816,857,21,16,16,16,0,57,51,21,\N,01:32.0,200.565,13
39,857,24,17,17,17,0,57,44,20,\N,01:32.0,200.569,13
817,857,23,18,18,18,0,57,49,18,\N,01:31.7,201.256,13
15,857,19,19,19,19,0,55,52,19,\N,01:31.7,201.219,15
13,857,6,\N,R,20,0,32,19,15,\N,01:30.2,204.447,22
67,857,9,\N,R,21,0,24,23,17,\N,01:31.0,202.845,5
813,857,13,\N,R,22,0,12,12,22,\N,01:33.6,197.172,6
10,857,22,\N,R,23,0,2,2,23,\N,02:09.0,143.014,4
155,857,17,\N,R,24,0,0,\N,0,\N,\N,\N,4
1,858,2,1,1,1,25,55,51,3,5831886,01:43.5,193.255,1
4,858,5,2,2,2,18,55,41,6,5840343,01:43.9,192.412,1
18,858,3,3,3,3,15,55,51,2,5857767,01:43.2,193.83,1
17,858,4,4,4,4,12,55,51,1,5867670,01:42.6,194.854,1
13,858,6,5,5,5,10,55,51,10,5882464,01:44.3,191.722,1
3,858,7,6,6,6,8,55,55,7,5884203,01:44.0,192.266,1
30,858,8,7,7,7,6,55,48,15,5907850,01:44.9,190.575,1
16,858,9,8,8,8,4,55,53,14,5909008,01:44.7,190.952,1
814,858,10,9,9,9,2,55,49,9,5932973,01:44.1,192.032,1
155,858,16,10,10,10,1,54,47,4,\N,01:43.5,193.143,11
815,858,11,11,11,11,0,54,41,12,\N,01:44.6,191.213,11
22,858,24,12,12,12,0,54,50,11,\N,01:44.4,191.447,11
808,858,12,13,13,13,0,54,52,5,\N,01:43.7,192.86,11
813,858,23,14,14,14,0,54,52,13,\N,01:44.6,191.099,11
153,858,15,15,15,15,0,54,47,8,\N,01:44.1,192.082,11
811,858,14,16,16,16,0,54,32,16,\N,01:46.2,188.359,11
5,858,17,17,17,17,0,54,50,17,\N,01:46.6,187.547,11
15,858,18,18,18,18,0,53,36,19,\N,01:47.4,186.091,12
10,858,19,19,19,19,0,53,42,20,\N,01:48.1,184.987,12
24,858,22,20,20,20,0,53,52,22,\N,01:49.2,183.028,12
817,858,20,\N,R,21,0,48,35,21,\N,01:48.3,184.664,26
67,858,13,\N,R,22,0,19,17,18,\N,01:47.1,186.699,9
816,858,21,\N,R,23,0,18,16,23,\N,01:51.2,179.812,23
20,858,1,\N,R,24,0,1,\N,0,\N,\N,\N,29
17,859,2,1,1,1,25,71,71,1,5537464,01:15.3,205.942,1
20,859,1,2,2,2,18,71,68,3,5554447,01:16.1,203.906,1
18,859,3,3,3,3,15,71,63,2,5565102,01:15.6,205.244,1
4,859,5,4,4,4,12,71,65,4,5572512,01:16.2,203.625,1
13,859,7,5,5,5,10,71,64,12,5604197,01:17.3,200.753,1
16,859,8,6,6,6,8,70,36,8,\N,01:17.2,201.039,11
3,859,6,7,7,7,6,70,45,10,\N,01:17.2,200.919,11
814,859,11,8,8,8,4,70,64,14,\N,01:17.5,200.284,11
155,859,16,9,9,9,2,70,55,15,\N,01:17.6,199.788,11
808,859,15,10,10,10,1,70,58,7,\N,01:17.0,201.43,11
153,859,13,11,11,11,0,70,55,9,\N,01:17.2,201.036,11
67,859,14,12,12,12,0,70,59,13,\N,01:17.4,200.346,11
815,859,17,13,13,13,0,70,63,16,\N,01:17.8,199.439,11
22,859,12,14,14,14,0,70,70,6,\N,01:16.7,202.289,11
30,859,10,15,15,15,0,70,62,5,\N,01:16.7,202.297,11
5,859,19,16,16,16,0,69,69,17,\N,01:18.0,198.818,12
811,859,9,17,17,17,0,69,62,18,\N,01:18.3,198.18,12
15,859,20,18,18,18,0,69,47,19,\N,01:18.6,197.368,12
816,859,23,19,19,19,0,68,60,22,\N,01:19.9,194.142,13
817,859,22,20,20,20,0,68,64,20,\N,01:19.6,194.759,13
24,859,21,\N,R,21,0,61,60,23,\N,01:20.6,192.346,31
