,driverId,raceId,grid,position,positionText,positionOrder,points,laps,fastestLap,rank,race_ms,fastestLapTime,fastestLapSpeed,statusId
22956,3,950,1,1,1,1,25.0,56,38,6,5933891,1:40.418,195.419,1
22957,20,950,4,2,2,2,18.0,56,37,9,5971667,1:40.610,195.046,1
22958,826,950,6,3,3,3,15.0,56,38,14,5979827,1:41.546,193.248,1
22959,817,950,2,4,4,4,12.0,56,55,11,5986579,1:41.015,194.264,1
22960,8,950,3,5,5,5,10.0,56,40,8,5999763,1:40.593,195.079,1
22961,13,950,10,6,6,6,8.0,56,34,16,6009402,1:41.815,192.737,1
22962,1,950,22,7,7,7,6.0,56,32,10,6012121,1:40.662,194.945,1
22963,830,950,9,8,8,8,4.0,56,41,5,6013159,1:40.399,195.456,1
22964,832,950,8,9,9,9,2.0,56,35,12,6018018,1:41.485,193.364,1
22965,822,950,5,10,10,10,1.0,56,23,15,6020083,1:41.558,193.225,1
22966,815,950,7,11,11,11,0.0,56,30,17,6028174,1:41.846,192.679,1
22967,4,950,11,12,12,12,0.0,56,36,19,6031144,1:42.226,191.962,1
22968,18,950,12,13,13,13,0.0,56,46,3,6035881,1:40.298,195.652,1
22969,821,950,18,14,14,14,0.0,55,45,4,\N,1:40.368,195.516,11
22970,807,950,13,15,15,15,0.0,55,48,1,\N,1:39.824,196.581,11
22971,828,950,15,16,16,16,0.0,55,41,22,\N,1:43.269,190.024,11
22972,825,950,17,17,17,17,0.0,55,22,21,\N,1:42.311,191.803,11
22973,836,950,21,18,18,18,0.0,55,48,13,\N,1:41.489,193.356,11
22974,154,950,14,19,19,19,0.0,55,47,2,\N,1:39.923,196.387,11
22975,831,950,16,20,20,20,0.0,55,42,7,\N,1:40.582,195.100,11
22976,837,950,20,21,21,21,0.0,55,42,18,\N,1:42.009,192.371,11
22977,835,950,19,22,22,22,0.0,55,26,20,\N,1:42.232,191.951,11
22978,3,951,1,1,1,1,25.0,53,52,1,5561997,1:39.094,212.452,1
22979,1,951,10,2,2,2,18.0,53,36,4,5587019,1:40.266,209.969,1
22980,8,951,3,3,3,3,15.0,53,47,3,5593995,1:40.101,210.315,1
22981,822,951,2,4,4,4,12.0,53,37,6,5612214,1:41.159,208.115,1
22982,13,951,4,5,5,5,10.0,53,52,2,5636424,1:39.743,211.070,1
22983,4,951,14,6,6,6,8.0,52,52,5,\N,1:40.347,209.799,11
22984,825,951,17,7,7,7,6.0,52,50,9,\N,1:41.832,206.740,11
22985,154,951,15,8,8,8,4.0,52,51,12,\N,1:42.026,206.347,11
22986,815,951,6,9,9,9,2.0,52,47,10,\N,1:41.897,206.608,11
22987,18,951,12,10,10,10,1.0,52,50,8,\N,1:41.720,206.968,11
22988,817,951,5,11,11,11,0.0,52,46,7,\N,1:41.179,208.074,11
22989,832,951,11,12,12,12,0.0,52,41,15,\N,1:42.205,205.986,11
22990,835,951,18,13,13,13,0.0,52,37,19,\N,1:42.660,205.073,11
22991,828,951,22,14,14,14,0.0,52,45,14,\N,1:42.050,206.298,11
22992,826,951,8,15,15,15,0.0,52,44,17,\N,1:42.344,205.706,11
22993,831,951,19,16,16,16,0.0,52,50,16,\N,1:42.253,205.889,11
22994,821,951,16,17,17,17,0.0,52,52,18,\N,1:42.378,205.637,11
22995,836,951,20,18,18,18,0.0,51,43,11,\N,1:41.907,206.588,12
22996,830,951,9,\N,R,19,0.0,33,32,13,\N,1:42.029,206.341,131
22997,20,951,7,\N,R,20,0.0,0,\N,0,\N,\N,\N,4
22998,807,951,13,\N,R,21,0.0,0,\N,0,\N,\N,\N,4
22999,837,951,21,\N,R,22,0.0,0,\N,0,\N,\N,\N,4
23000,830,952,4,1,1,1,25.0,66,36,6,6100017,1:28.816,188.682,1
23001,8,952,5,2,2,2,18.0,66,38,4,6100633,1:28.538,189.274,1
23002,20,952,6,3,3,3,15.0,66,39,2,6105598,1:27.974,190.488,1
23003,817,952,3,4,4,4,12.0,66,46,3,6143967,1:28.209,189.980,1
23004,822,952,7,5,5,5,10.0,66,60,8,6145288,1:29.081,188.120,1
23005,832,952,8,6,6,6,8.0,66,42,11,6161412,1:29.663,186.899,1
23006,815,952,9,7,7,7,6.0,66,37,15,6179555,1:29.801,186.612,1
23007,13,952,18,8,8,8,4.0,66,43,9,6180724,1:29.238,187.789,1
23008,18,952,12,9,9,9,2.0,65,39,18,\N,1:30.260,185.663,11
23009,826,952,13,10,10,10,1.0,65,53,1,\N,1:26.948,192.735,11
23010,821,952,16,11,11,11,0.0,65,34,17,\N,1:30.139,185.912,11
23011,828,952,19,12,12,12,0.0,65,42,12,\N,1:29.715,186.791,11
23012,835,952,17,13,13,13,0.0,65,35,14,\N,1:29.779,186.658,11
23013,825,952,15,14,14,14,0.0,65,57,5,\N,1:28.716,188.894,11
23014,831,952,20,15,15,15,0.0,65,38,16,\N,1:29.905,186.396,11
23015,836,952,21,16,16,16,0.0,65,37,19,\N,1:31.182,183.786,11
23016,837,952,22,17,17,17,0.0,65,52,10,\N,1:29.402,187.445,11
23017,154,952,14,\N,R,18,0.0,56,41,7,\N,1:28.974,188.347,5
23018,4,952,10,\N,R,19,0.0,45,41,13,\N,1:29.750,186.718,5
23019,807,952,11,\N,R,20,0.0,20,8,20,\N,1:31.810,182.529,5
23020,1,952,1,\N,R,21,0.0,0,\N,0,\N,\N,\N,4
23021,3,952,2,\N,R,22,0.0,0,\N,0,\N,\N,\N,4
23022,1,953,3,1,1,1,25.0,78,71,1,7169133,1:17.939,154.135,1
23023,817,953,1,2,2,2,18.0,78,67,3,7176385,1:18.294,153.437,1
23024,815,953,7,3,3,3,15.0,78,64,4,7182958,1:18.446,153.139,1
23025,20,953,4,4,4,4,12.0,78,62,2,7184979,1:18.005,154.005,1
23026,4,953,9,5,5,5,10.0,78,72,8,7254209,1:19.170,151.739,1
23027,807,953,5,6,6,6,8.0,78,74,11,7262132,1:19.232,151.620,1
23028,3,953,2,7,7,7,6.0,78,74,6,7262423,1:18.763,152.523,1
23029,832,953,6,8,8,8,4.0,77,70,5,\N,1:18.519,152.997,11
23030,18,953,13,9,9,9,2.0,77,66,12,\N,1:19.670,150.786,11
23031,13,953,14,10,10,10,1.0,77,69,9,\N,1:19.213,151.656,11
23032,821,953,12,11,11,11,0.0,77,69,7,\N,1:19.131,151.814,11
23033,822,953,10,12,12,12,0.0,77,66,10,\N,1:19.223,151.637,11
23034,154,953,15,13,13,13,0.0,76,65,14,\N,1:20.219,149.755,12
23035,836,953,20,14,14,14,0.0,76,60,15,\N,1:20.372,149.469,12
23036,837,953,19,15,15,15,0.0,74,70,13,\N,1:19.868,150.413,14
23037,828,953,17,\N,R,16,0.0,51,51,16,\N,1:21.342,147.687,4
23038,831,953,0,\N,R,17,0.0,48,46,17,\N,1:21.889,146.701,31
23039,830,953,0,\N,R,18,0.0,34,34,18,\N,1:26.563,138.779,3
23040,825,953,16,\N,R,19,0.0,32,27,19,\N,1:29.802,133.774,31
23041,826,953,8,\N,R,20,0.0,18,14,20,\N,1:37.895,122.715,3
23042,8,953,11,\N,R,21,0.0,10,10,21,\N,1:47.149,112.116,3
23043,835,953,18,\N,R,22,0.0,7,2,22,\N,1:58.474,101.399,3
23044,1,954,1,1,1,1,25.0,70,68,2,5465296,1:15.981,206.625,1
23045,20,954,3,2,2,2,18.0,70,70,3,5470307,1:16.297,205.769,1
23046,822,954,7,3,3,3,15.0,70,68,10,5511718,1:16.938,204.055,1
23047,830,954,5,4,4,4,12.0,70,49,4,5518316,1:16.319,205.710,1
23048,3,954,2,5,5,5,10.0,70,60,1,5527389,1:15.599,207.669,1
23049,8,954,6,6,6,6,8.0,70,44,9,5528313,1:16.919,204.105,1
23050,817,954,4,7,7,7,6.0,70,51,5,5528930,1:16.506,205.207,1
23051,807,954,9,8,8,8,4.0,69,68,8,\N,1:16.604,204.944,11
23052,832,954,20,9,9,9,2.0,69,54,7,\N,1:16.578,205.014,11
23053,815,954,11,10,10,10,1.0,69,54,6,\N,1:16.559,205.065,11
23054,4,954,10,11,11,11,0.0,69,67,13,\N,1:17.307,203.081,11
23055,826,954,15,12,12,12,0.0,69,50,11,\N,1:16.942,204.044,11
23056,821,954,13,13,13,13,0.0,68,48,15,\N,1:17.728,201.981,12
23057,154,954,14,14,14,14,0.0,68,50,12,\N,1:17.281,203.149,12
23058,828,954,21,15,15,15,0.0,68,63,17,\N,1:18.100,201.019,12
23059,825,954,22,16,16,16,0.0,68,42,18,\N,1:18.224,200.700,12
23060,836,954,17,17,17,17,0.0,68,48,19,\N,1:18.282,200.551,12
23061,831,954,18,18,18,18,0.0,68,66,16,\N,1:17.883,201.579,12
23062,837,954,19,19,19,19,0.0,68,57,20,\N,1:18.658,199.593,12
23063,13,954,8,\N,R,20,0.0,35,32,14,\N,1:17.424,202.774,31
23064,835,954,16,\N,R,21,0.0,16,6,22,\N,1:19.879,196.542,31
23065,18,954,12,\N,R,22,0.0,9,5,21,\N,1:19.456,197.588,131
23066,3,955,1,1,1,1,25.0,51,48,1,5572366,1:46.485,202.946,1
23067,20,955,3,2,2,2,18.0,51,49,5,5589062,1:47.028,201.917,1
23068,815,955,7,3,3,3,15.0,51,45,4,5597607,1:46.990,201.988,1
23069,8,955,4,4,4,4,12.0,51,41,6,5605468,1:47.181,201.629,1
23070,1,955,10,5,5,5,10.0,51,42,2,5628701,1:46.822,202.306,1
23071,822,955,8,6,6,6,8.0,51,50,9,5633252,1:47.604,200.836,1
23072,817,955,2,7,7,7,6.0,51,51,12,5641595,1:47.736,200.590,1
23073,830,955,9,8,8,8,4.0,51,50,3,5643062,1:46.973,202.021,1
23074,807,955,12,9,9,9,2.0,51,37,15,5650074,1:48.012,200.077,1
23075,13,955,5,10,10,10,1.0,51,35,13,5657741,1:47.761,200.543,1
23076,18,955,19,11,11,11,0.0,51,50,10,5677183,1:47.622,200.802,1
23077,831,955,15,12,12,12,0.0,50,48,11,\N,1:47.708,200.642,11
23078,154,955,11,13,13,13,0.0,50,48,14,\N,1:47.943,200.205,11
23079,825,955,22,14,14,14,0.0,50,41,19,\N,1:49.282,197.752,11
23080,835,955,21,15,15,15,0.0,50,48,8,\N,1:47.583,200.875,11
23081,821,955,14,16,16,16,0.0,50,50,7,\N,1:47.563,200.912,11
23082,828,955,20,17,17,17,0.0,50,48,17,\N,1:48.898,198.449,11
23083,837,955,16,18,18,18,0.0,49,27,21,\N,1:51.365,194.053,12
23084,4,955,13,\N,R,19,0.0,42,27,18,\N,1:49.101,198.080,6
23085,836,955,17,\N,R,20,0.0,39,33,20,\N,1:50.571,195.447,23
23086,832,955,18,\N,R,21,0.0,31,31,16,\N,1:48.804,198.621,22
23087,826,955,6,\N,R,22,0.0,6,2,22,\N,1:53.167,190.963,22
23088,1,956,1,1,1,1,25.0,71,67,1,5258107,1:08.411,227.647,1
23089,830,956,8,2,2,2,18.0,71,69,5,5263826,1:09.618,223.700,1
23090,8,956,4,3,3,3,15.0,71,66,4,5264131,1:08.876,226.110,1
23091,3,956,6,4,4,4,12.0,71,66,2,5274817,1:08.491,227.381,1
23092,817,956,5,5,5,5,10.0,71,66,3,5289088,1:08.770,226.459,1
23093,18,956,3,6,6,6,8.0,71,70,9,5295813,1:10.001,222.476,1
23094,154,956,13,7,7,7,6.0,71,67,8,5302775,1:09.925,222.718,1
23095,832,956,15,8,8,8,4.0,71,68,11,5305507,1:10.138,222.042,1
23096,822,956,7,9,9,9,2.0,70,55,12,\N,1:10.210,221.814,11
23097,836,956,12,10,10,10,1.0,70,67,19,\N,1:10.859,219.782,11
23098,821,956,11,11,11,11,0.0,70,55,6,\N,1:09.694,223.456,11
23099,835,956,19,12,12,12,0.0,70,53,13,\N,1:10.228,221.757,11
23100,831,956,21,13,13,13,0.0,70,46,16,\N,1:10.415,221.168,11
23101,825,956,17,14,14,14,0.0,70,56,17,\N,1:10.450,221.058,11
23102,828,956,18,15,15,15,0.0,70,58,18,\N,1:10.704,220.264,11
23103,837,956,20,16,16,16,0.0,70,66,15,\N,1:10.342,221.398,11
23104,815,956,16,17,17,17,0.0,69,66,10,\N,1:10.120,222.099,23
23105,4,956,14,18,18,18,0.0,64,44,20,\N,1:11.020,219.284,84
23106,807,956,2,19,19,19,0.0,64,53,14,\N,1:10.309,221.502,23
23107,13,956,0,20,20,20,0.0,63,59,7,\N,1:09.899,222.801,23
23108,20,956,9,\N,R,21,0.0,26,10,21,\N,1:11.441,217.992,27
23109,826,956,0,\N,R,22,0.0,2,2,22,\N,1:18.302,198.891,31
23110,1,957,1,1,1,1,25.0,52,45,3,5695831,1:35.771,221.440,1
23111,830,957,3,2,2,2,18.0,52,41,6,5704081,1:36.407,219.979,1
23112,3,957,2,3,3,3,15.0,52,44,1,5712742,1:35.548,221.957,1
23113,817,957,4,4,4,4,12.0,52,52,4,5722042,1:36.013,220.882,1
23114,8,957,5,5,5,5,10.0,52,39,8,5765574,1:36.994,218.648,1
23115,815,957,10,6,6,6,8.0,52,35,15,5772772,1:37.900,216.625,1
23116,807,957,8,7,7,7,6.0,52,51,11,5773543,1:37.618,217.250,1
23117,832,957,7,8,8,8,4.0,52,43,10,5781689,1:37.401,217.734,1
23118,20,957,11,9,9,9,2.0,52,44,7,5787485,1:36.933,218.786,1
23119,826,957,15,10,10,10,1.0,52,35,13,5788431,1:37.667,217.141,1
23120,13,957,12,11,11,11,0.0,51,40,5,\N,1:36.141,220.588,11
23121,18,957,17,12,12,12,0.0,51,36,16,\N,1:37.907,216.609,11
23122,4,957,9,13,13,13,0.0,51,43,2,\N,1:35.669,221.676,11
23123,822,957,6,14,14,14,0.0,51,45,9,\N,1:37.383,217.775,11
23124,831,957,21,15,15,15,0.0,51,43,17,\N,1:38.710,214.847,11
23125,821,957,14,16,16,16,0.0,51,44,14,\N,1:37.713,217.039,11
23126,825,957,16,17,17,17,0.0,49,43,12,\N,1:37.619,217.248,6
23127,835,957,18,\N,R,18,0.0,37,36,18,\N,1:39.755,212.596,6
23128,837,957,19,\N,R,19,0.0,24,23,19,\N,1:41.380,209.189,20
23129,154,957,13,\N,R,20,0.0,17,14,20,\N,1:55.507,183.604,31
23130,828,957,22,\N,R,21,0.0,11,9,21,\N,2:00.286,176.309,131
23131,836,957,20,\N,R,22,0.0,6,4,22,\N,2:48.804,125.634,20
23132,1,958,2,1,1,1,25.0,70,69,3,6030115,1:23.849,188.095,1
23133,3,958,1,2,2,2,18.0,70,60,2,6032092,1:23.670,188.497,1
23134,817,958,3,3,3,3,15.0,70,60,5,6057654,1:24.608,186.407,1
23135,20,958,5,4,4,4,12.0,70,59,4,6058328,1:24.383,186.904,1
23136,830,958,4,5,5,5,10.0,70,40,7,6078774,1:24.687,186.234,1
23137,8,958,14,6,6,6,8.0,70,52,1,6079159,1:23.086,189.822,1
23138,4,958,7,7,7,7,6.0,69,62,8,\N,1:24.958,185.639,11
23139,832,958,6,8,8,8,4.0,69,67,10,\N,1:25.103,185.323,11
23140,822,958,10,9,9,9,2.0,69,59,11,\N,1:25.273,184.954,11
23141,807,958,9,10,10,10,1.0,69,69,13,\N,1:25.392,184.696,11
23142,815,958,13,11,11,11,0.0,69,65,9,\N,1:25.021,185.502,11
23143,835,958,17,12,12,12,0.0,69,41,16,\N,1:25.743,183.940,11
23144,821,958,15,13,13,13,0.0,69,39,17,\N,1:25.955,183.486,11
23145,154,958,11,14,14,14,0.0,69,56,18,\N,1:25.958,183.480,11
23146,825,958,19,15,15,15,0.0,69,39,19,\N,1:26.230,182.901,11
23147,826,958,12,16,16,16,0.0,69,48,6,\N,1:24.669,186.273,11
23148,831,958,16,17,17,17,0.0,69,66,15,\N,1:25.676,184.084,11
23149,13,958,18,18,18,18,0.0,68,68,12,\N,1:25.296,184.904,12
23150,836,958,20,19,19,19,0.0,68,47,20,\N,1:26.524,182.280,12
23151,828,958,22,20,20,20,0.0,68,47,14,\N,1:25.475,184.517,12
23152,837,958,21,21,21,21,0.0,68,64,22,\N,1:27.791,179.649,12
23153,18,958,8,\N,R,22,0.0,60,9,21,\N,1:26.744,181.817,44
23154,1,959,2,1,1,1,25.0,67,52,3,5444200,1:18.746,209.107,1
23155,817,959,3,2,2,2,18.0,67,48,1,5451196,1:18.442,209.918,1
23156,830,959,4,3,3,3,15.0,67,47,4,5457613,1:18.910,208.673,1
23157,3,959,1,4,4,4,12.0,67,51,5,5460045,1:19.122,208.114,1
23158,20,959,6,5,5,5,10.0,67,48,2,5476770,1:18.710,209.203,1
23159,8,959,5,6,6,6,8.0,67,36,6,5481223,1:19.572,206.937,1
23160,807,959,8,7,7,7,6.0,67,46,12,5514249,1:20.056,205.686,1
23161,18,959,12,8,8,8,4.0,66,48,9,\N,1:19.781,206.395,11
23162,822,959,7,9,9,9,2.0,66,36,15,\N,1:20.442,204.699,11
23163,815,959,9,10,10,10,1.0,66,46,8,\N,1:19.606,206.848,11
23164,821,959,11,11,11,11,0.0,66,56,10,\N,1:19.883,206.131,11
23165,4,959,13,12,12,12,0.0,66,50,13,\N,1:20.132,205.490,11
23166,154,959,20,13,13,13,0.0,66,58,14,\N,1:20.250,205.188,11
23167,832,959,15,14,14,14,0.0,66,54,11,\N,1:19.957,205.940,11
23168,826,959,18,15,15,15,0.0,66,51,7,\N,1:19.585,206.903,11
23169,825,959,16,16,16,16,0.0,66,42,21,\N,1:21.649,201.673,11
23170,836,959,17,17,17,17,0.0,65,49,16,\N,1:20.710,204.019,12
23171,828,959,22,18,18,18,0.0,65,35,18,\N,1:21.212,202.758,12
23172,835,959,14,19,19,19,0.0,65,55,17,\N,1:21.127,202.970,12
23173,837,959,19,20,20,20,0.0,65,56,22,\N,1:21.845,201.190,12
23174,831,959,21,\N,R,21,0.0,57,45,19,\N,1:21.420,202.240,131
23175,13,959,10,\N,R,22,0.0,36,31,20,\N,1:21.476,202.101,22
23176,3,960,1,1,1,1,25.0,44,11,2,6291058,1:51.746,225.640,1
23177,817,960,5,2,2,2,18.0,44,11,4,6305171,1:52.461,224.205,1
23178,1,960,21,3,3,3,15.0,44,40,1,6318692,1:51.583,225.969,1
23179,807,960,7,4,4,4,12.0,44,41,10,6326965,1:53.530,222.094,1
23180,815,960,6,5,5,5,10.0,44,34,8,6331718,1:53.414,222.321,1
23181,20,960,4,6,6,6,8.0,44,35,5,6336452,1:52.728,223.674,1
23182,4,960,22,7,7,7,6.0,44,43,15,6350503,1:54.484,220.243,1
23183,822,960,8,8,8,8,4.0,44,31,12,6351209,1:54.120,220.946,1
23184,8,960,3,9,9,9,2.0,44,27,9,6352167,1:53.498,222.157,1
23185,13,960,10,10,10,10,1.0,44,25,14,6356931,1:54.342,220.517,1
23186,830,960,2,11,11,11,0.0,44,32,7,6362196,1:53.281,222.582,1
23187,821,960,18,12,12,12,0.0,44,26,13,6364935,1:54.335,220.530,1
23188,154,960,11,13,13,13,0.0,44,25,11,6367532,1:53.803,221.561,1
23189,826,960,19,14,14,14,0.0,44,37,3,6378155,1:52.081,224.965,1
23190,835,960,13,15,15,15,0.0,44,41,6,6384223,1:53.251,222.641,1
23191,839,960,17,16,16,16,0.0,43,26,16,\N,1:55.734,217.865,11
23192,831,960,16,17,17,17,0.0,43,31,17,\N,1:56.152,217.081,11
23193,825,960,12,\N,R,18,0.0,5,4,18,\N,1:56.588,216.269,3
23194,828,960,20,\N,R,19,0.0,3,2,19,\N,2:15.255,186.421,6
23195,832,960,14,\N,R,20,0.0,1,\N,0,\N,\N,\N,29
23196,18,960,9,\N,R,21,0.0,1,\N,0,\N,\N,\N,130
23197,836,960,15,\N,R,22,0.0,0,\N,0,\N,\N,\N,130
23198,3,961,2,1,1,1,25.0,53,26,9,4648089,1:26.599,240.820,1
23199,1,961,1,2,2,2,18.0,53,27,4,4663159,1:26.303,241.646,1
23200,20,961,3,3,3,3,15.0,53,48,5,4669079,1:26.310,241.626,1
23201,8,961,4,4,4,4,12.0,53,50,3,4675650,1:26.016,242.452,1
23202,817,961,6,5,5,5,10.0,53,52,2,4693384,1:25.919,242.726,1
23203,822,961,5,6,6,6,8.0,53,46,10,4699104,1:26.708,240.517,1
23204,830,961,7,7,7,7,6.0,53,50,8,4702325,1:26.405,241.361,1
23205,815,961,8,8,8,8,4.0,53,40,12,4713043,1:26.920,239.930,1
23206,13,961,11,9,9,9,2.0,53,50,7,4713706,1:26.400,241.375,1
23207,807,961,9,10,10,10,1.0,53,40,13,4726745,1:26.954,239.837,1
23208,154,961,17,11,11,11,0.0,52,50,15,\N,1:27.227,239.086,11
23209,18,961,14,12,12,12,0.0,52,40,6,\N,1:26.354,241.503,11
23210,821,961,10,13,13,13,0.0,52,42,14,\N,1:27.106,239.418,11
23211,4,961,12,14,14,14,0.0,52,51,1,\N,1:25.340,244.373,11
23212,832,961,15,15,15,15,0.0,52,41,11,\N,1:26.751,240.398,11
23213,828,961,19,16,16,16,0.0,52,37,19,\N,1:28.552,235.509,11
23214,825,961,21,17,17,17,0.0,52,52,16,\N,1:27.618,238.019,11
23215,839,961,22,18,18,18,0.0,51,51,18,\N,1:28.534,235.556,12
23216,826,961,16,\N,R,19,0.0,36,35,17,\N,1:28.037,236.886,84
23217,836,961,13,\N,R,20,0.0,26,18,20,\N,1:28.723,235.055,44
23218,835,961,20,\N,R,21,0.0,7,4,21,\N,1:31.361,228.268,130
23219,831,961,18,\N,R,22,0.0,6,\N,0,\N,\N,\N,130
23220,3,962,1,1,1,1,25.0,61,38,6,6948950,1:50.296,165.318,1
23221,817,962,2,2,2,2,18.0,61,49,1,6949438,1:47.187,170.113,1
23222,1,962,3,3,3,3,15.0,61,52,3,6956988,1:47.752,169.221,1
23223,8,962,5,4,4,4,12.0,61,51,4,6959169,1:48.204,168.515,1
23224,20,962,22,5,5,5,10.0,61,45,2,6976644,1:47.345,169.863,1
23225,830,962,4,6,6,6,8.0,61,46,5,7020147,1:49.050,167.207,1
23226,4,962,9,7,7,7,6.0,61,49,12,7038148,1:51.249,163.902,1
23227,815,962,17,8,8,8,4.0,61,34,15,7060012,1:51.517,163.508,1
23228,826,962,7,9,9,9,2.0,61,39,9,7060507,1:50.944,164.353,1
23229,825,962,15,10,10,10,1.0,61,44,8,7068902,1:50.858,164.480,1
23230,821,962,13,11,11,11,0.0,60,39,11,\N,1:51.075,164.159,11
23231,13,962,11,12,12,12,0.0,60,53,14,\N,1:51.455,163.599,11
23232,831,962,16,13,13,13,0.0,60,41,17,\N,1:51.683,163.265,11
23233,832,962,6,14,14,14,0.0,60,56,7,\N,1:50.532,164.965,11
23234,835,962,18,15,15,15,0.0,60,36,19,\N,1:51.777,163.128,11
23235,836,962,19,16,16,16,0.0,60,40,20,\N,1:52.021,162.773,11
23236,828,962,14,17,17,17,0.0,60,27,10,\N,1:50.963,164.325,11
23237,839,962,21,18,18,18,0.0,59,47,18,\N,1:51.748,163.170,12
23238,18,962,12,\N,R,19,0.0,43,18,16,\N,1:51.631,163.341,23
23239,822,962,10,\N,R,20,0.0,35,17,13,\N,1:51.368,163.727,25
23240,807,962,8,\N,R,21,0.0,0,\N,0,\N,\N,\N,4
23241,154,962,20,\N,W,22,0.0,0,\N,0,\N,\N,\N,54
23242,817,963,4,1,1,1,25.0,56,44,3,5832776,1:37.449,204.771,1
23243,830,963,3,2,2,2,18.0,56,44,2,5835219,1:37.376,204.925,1
23244,3,963,2,3,3,3,15.0,56,44,1,5858292,1:36.424,206.948,1
23245,8,963,6,4,4,4,12.0,56,47,4,5861561,1:37.466,204.736,1
23246,822,963,11,5,5,5,10.0,56,53,9,5894358,1:39.199,201.159,1
23247,815,963,7,6,6,6,8.0,56,51,11,5896570,1:39.328,200.898,1
23248,4,963,22,7,7,7,6.0,56,44,6,5897981,1:38.291,203.017,1
23249,807,963,8,8,8,8,4.0,56,43,5,5906838,1:37.793,204.051,1
23250,18,963,9,9,9,9,2.0,56,51,8,5914592,1:38.740,202.094,1
23251,835,963,19,10,10,10,1.0,56,53,12,5928242,1:39.350,200.853,1
23252,832,963,16,11,11,11,0.0,56,44,10,5931654,1:39.243,201.070,1
23253,828,963,17,12,12,12,0.0,55,55,14,\N,1:39.781,199.985,11
23254,13,963,10,13,13,13,0.0,55,53,16,\N,1:39.920,199.707,11
23255,826,963,15,14,14,14,0.0,55,43,15,\N,1:39.798,199.951,11
23256,836,963,21,15,15,15,0.0,55,55,13,\N,1:39.653,200.242,11
23257,839,963,20,16,16,16,0.0,55,45,18,\N,1:41.467,196.662,11
23258,831,963,18,\N,R,17,0.0,46,43,17,\N,1:40.490,198.574,23
23259,1,963,1,\N,R,18,0.0,40,31,7,\N,1:38.595,202.391,5
23260,821,963,13,\N,R,19,0.0,39,37,19,\N,1:41.775,196.067,61
23261,825,963,14,\N,R,20,0.0,17,3,21,\N,1:43.379,193.025,75
23262,154,963,12,\N,R,21,0.0,7,7,20,\N,1:42.142,195.363,23
23263,20,963,5,\N,R,22,0.0,0,\N,0,\N,\N,\N,4
23264,3,964,1,1,1,1,25.0,53,31,5,5203333,1:36.049,217.651,1
23265,830,964,3,2,2,2,18.0,53,43,6,5208311,1:36.386,216.890,1
23266,1,964,2,3,3,3,15.0,53,36,2,5209109,1:35.152,219.703,1
23267,20,964,6,4,4,4,12.0,53,36,1,5223602,1:35.118,219.781,1
23268,8,964,8,5,5,5,10.0,53,33,4,5231703,1:35.990,217.785,1
23269,817,964,4,6,6,6,8.0,53,36,3,5237274,1:35.511,218.877,1
23270,815,964,5,7,7,7,6.0,53,31,7,5260828,1:36.756,216.061,1
23271,807,964,9,8,8,8,4.0,53,39,10,5262510,1:37.351,214.740,1
23272,13,964,12,9,9,9,2.0,53,35,14,5301096,1:37.785,213.787,1
23273,822,964,11,10,10,10,1.0,53,33,15,5301656,1:37.844,213.658,1
23274,154,964,7,11,11,11,0.0,53,32,8,5302587,1:37.020,215.473,1
23275,835,964,16,12,12,12,0.0,52,43,16,\N,1:37.978,213.366,11
23276,826,964,13,13,13,13,0.0,52,25,11,\N,1:37.597,214.199,11
23277,825,964,17,14,14,14,0.0,52,27,18,\N,1:38.036,213.240,11
23278,828,964,18,15,15,15,0.0,52,28,21,\N,1:38.496,212.244,11
23279,4,964,15,16,16,16,0.0,52,29,19,\N,1:38.208,212.866,11
23280,832,964,14,17,17,17,0.0,52,41,12,\N,1:37.723,213.923,11
23281,18,964,22,18,18,18,0.0,52,39,9,\N,1:37.177,215.124,11
23282,831,964,19,19,19,19,0.0,52,28,22,\N,1:38.544,212.140,11
23283,821,964,10,20,20,20,0.0,52,30,13,\N,1:37.775,213.809,11
23284,839,964,20,21,21,21,0.0,52,33,20,\N,1:38.380,212.494,11
23285,836,964,21,22,22,22,0.0,52,39,17,\N,1:38.000,213.318,11
23286,1,965,1,1,1,1,25.0,56,45,4,5892618,1:42.386,193.842,1
23287,3,965,2,2,2,2,18.0,56,34,3,5897138,1:41.897,194.773,1
23288,817,965,3,3,3,3,15.0,56,51,7,5912310,1:42.555,193.523,1
23289,20,965,6,4,4,4,12.0,56,55,1,5935752,1:39.877,198.712,1
23290,4,965,12,5,5,5,10.0,56,36,10,5986571,1:43.502,191.752,1
23291,832,965,10,6,6,6,8.0,56,33,8,5988742,1:42.832,193.002,1
23292,13,965,9,7,7,7,6.0,55,33,9,\N,1:43.414,191.915,11
23293,815,965,11,8,8,8,4.0,55,33,12,\N,1:43.925,190.972,11
23294,18,965,19,9,9,9,2.0,55,37,15,\N,1:44.468,189.979,11
23295,154,965,17,10,10,10,1.0,55,35,14,\N,1:44.335,190.221,11
23296,826,965,13,11,11,11,0.0,55,45,6,\N,1:42.475,193.674,11
23297,825,965,18,12,12,12,0.0,55,48,17,\N,1:44.730,189.504,11
23298,835,965,15,13,13,13,0.0,55,18,16,\N,1:44.724,189.515,11
23299,828,965,16,14,14,14,0.0,55,19,19,\N,1:45.140,188.765,11
